dbmsnr,hzbnr01,mstnam02,gwgeb03,code03,gwkoerpe04,code04,gokmua05,gwtmug06,daterr07,datauf08,xrkko09,yhkko10,aufge_f,sym_ehyd,longitude,latitude
10001120,356097,"Markthof, Bl 1881.5",224,224 Marchfeld,100020,Marchfeld [DUJ],"140,87",0,19850101,,668807.83,481582.04,,1,16.949317840710485,48.177269039863845
10001123,356113,"Stopfenreuth, Bl 1887.1",224,224 Marchfeld,100020,Marchfeld [DUJ],"143,06","4,9",19810101,,664908.69,477730.21,,2,16.89455768458116,48.14427375804587
10001124,356147,"Eckartsau, Bl 1892.3",224,224 Marchfeld,100020,Marchfeld [DUJ],"145,02","7,7",19820101,,660053.3,475610.45,,2,16.828079938042507,48.12720515847022
10001125,356154,"Eckartsau, Bl 1894.023",224,224 Marchfeld,100020,Marchfeld [DUJ],"145,95","7,6",19840101,,658125.39,476076.08,,2,16.802479261028193,48.13216598240123
10001127,356170,"Eckartsau, Bl 1895.3",224,224 Marchfeld,100020,Marchfeld [DUJ],"145,95",8,19810101,,657481.07,477476.1,,1,16.794666346079115,48.14500604762384
10001111,356196,"Haslau, Bl 1899.2",264,264 Fischamend bis Hainburger Pforte,100176,Gruppe Südl. Wiener Becken-Ostrand [DUJ],"146,89","8,8",19820101,,653909.69,475035.83,,1,16.745268595572195,48.124494416528414
6002574,329201,"St. Veit am Vogau, Br 38352",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"259,67",0,19810101,,574256.03,319361.47,,1,15.614114065437468,46.750970801652194
6002576,329227,"Mureck, Br 38775",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"239,41",0,19810101,,584366.34,315864.17,,1,15.7449828815212,46.71677406469682
6002577,329235,"Unterrakitsch, Bl 38795",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"238,66",0,19810101,,585914.73,317560.6,,1,15.765923467475062,46.73159700954856
6002579,329250,"Halbenrain, Br 39118",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"213,83","3,5",19810101,,599580.68,316614.72,,2,15.94424002255447,46.719105138758394
6002580,329268,"Donnersdorf, Bl  3903",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"218,94",5,19600101,,596213.11,316431.84,,2,15.900127372377975,46.71846881111
6002581,329276,"Haslach, Br 37771",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"283,8",0,19810101,,569070.26,330387.61,,1,15.550368725514778,46.8514888475297
5002351,355156,"St.Margarethen i. Lg, P2",357,357 Lungau,100185,Gruppe Salzburger Hohe Tauern [MUR],"1031,04","7,51",20080101,,427293.41,354592.97,,2,13.69220303615496,47.09036977679903
5002353,355198,"St.Margarethen i. Lg, P3",357,357 Lungau,100185,Gruppe Salzburger Hohe Tauern [MUR],"1031,87","5,87",20080101,,426937.05,354349.07,,2,13.687493703033274,47.0881898414174
6003505,356238,"Kleinsöding,  Bl   4038",385,385 Södingbachtal,100103,Kainach [MUR],"346,47",7,20100101,,548116.97,347116.34,,2,15.281134537735372,47.0070024090441
6003506,356253,"Pinggau, Bl 59991",332,332 Oberes Pinkatal,100130,Pinkatal [LRR],"556,47","7,3",20090101,,605302.35,398567.55,,2,16.05658129187806,47.4542951799435
6003504,356261,"Pinggau, Bl 59993",332,332 Oberes Pinkatal,100130,Pinkatal [LRR],"492,29",6,20090101,,606427.07,396307.07,,2,16.070436965336686,47.43361402829695
6002563,329094,"Seibersdorf, Br 38575",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"251,3",0,19810101,,579322.61,317172.55,,1,15.679545121655925,46.72992862629435
6002566,329128,"Gosdorf, Bl 38812",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"234,71","5,5",19810101,,587350.51,316493.4,,2,15.784262817652188,46.72159389516996
6002568,329144,"Joess, Br 37861",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"280,62","2,9",19770101,,567105.17,328030.95,,2,15.523735868755251,46.830793365064224
6002570,329169,"Unterschwarza, Bl 38595",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"248,6","7,2",19810101,,578843.28,316084.59,,2,15.672847573135705,46.72027373510979
6002578,329243,"Diepersdorf, Bl 38915",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"227,26","8,5",19810101,,591105.26,317843.69,,2,15.833930685524985,46.73266227164248
5002337,355172,"St.Martin i.Lg., KB1",357,357 Lungau,100185,Gruppe Salzburger Hohe Tauern [MUR],"1036,42","6,11",20080101,,425311.41,354952.41,,2,13.666111612400368,47.09368264339156
6002564,329102,"Grambach, Br  3511",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"335,23",10,19810101,,564101.28,347497.13,,2,15.491447174203744,47.00663313168413
5002352,355131,"St.Margarethen i. Lg, P4",357,357 Lungau,100185,Gruppe Salzburger Hohe Tauern [MUR],"1045,5","16,33",20080101,,427298.18,353775.15,,2,13.692216495657098,47.08301109884471
5002272,355214,"Torren, Bl 1",56,056 Bluntautal,100006,Unteres Salzachtal [DBJ],"503,72","23,98",20060101,,384470.29,408181.48,,2,13.126115023424493,47.572901676046456
6003502,356220,"St. Martin am Grimming, Bl  1195",157,157 Oberes Ennstal,100040,Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ,"654,76","4,05",20110101,,448986.8,398345.89,,2,13.982789806114457,47.48277464525813
6003503,356246,"Pinggau, Bl 59992",332,332 Oberes Pinkatal,100130,Pinkatal [LRR],"497,22","6,05",20090101,,606408.51,396528.44,,2,16.07029427712979,47.43561043814812
6002567,329136,"Hainsdorf, Bl 38735",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"243,64","9,2",19810101,,582981.5,316622.19,,1,15.727179589203681,46.72397608956909
6002575,329219,"Weitersfeld, Br 38615",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"242,99",0,19810101,,582006.65,314814.8,,1,15.713707008717806,46.70799041558932
6002604,329516,"Feistritz, Bl  2561",364,364 Mittleres Murtal,100099,Mittl. Murtal Knittelfeld bis Bruck/Mur [MUR],"598,5",0,19670101,,518785.28,374308.92,,1,14.902598943490158,47.257575586448844
6002586,329334,"Weinberg, Br 52791",331,331 Raabtal,100131,Raabtal [LRR],"258,37",4,19820101,,605407.31,342808.51,,2,16.032312252148145,46.95286510292918
6002594,329417,"Graz  7, Br 34771",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"340,35","7,3",19840101,,560587.75,351395.26,,2,15.44664082771018,47.042562197273256
6002600,329474,"Graz  7, Br 34835",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"344,45","12,2",19840101,,562001.82,350758.5,,1,15.465017074780429,47.03648784082546
6002601,329482,"Graz  7, Br 34875",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"339,65","13,7",19840101,,562536.13,349172.48,,2,15.471472958732932,47.022090626610364
6002606,329532,"Graz  3, Br  3381",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"353,98",0,19840101,,559681.92,355794.0,,1,15.436286831143661,47.082347394212135
6002608,329557,"Thalerhof, Blt 35325",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"333,07",12,19840101,,561296.32,344794.03,,2,15.453596438115708,46.983014201931375
6002613,329607,"Tillmitsch, Blt 37905",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"279,58",7,19840101,,567243.01,326114.45,,2,15.524834623653543,46.81352100599799
6003507,356279,"Peterdorf, Bl   2173",355,355 Katschbachtal,100101,Oberes Murtal [MUR],"808,49","9,2",20120101,,467729.71,364405.27,,1,14.226379668516433,47.175737978393386
6003521,356287,"Schwabau, Bl 39671",396,396 Poppendorfertal,100183,Gruppe Hügelland zwischen Mur und Raab [MUR],"256,91","4,2",20060101,,592030.32,326780.5,,2,15.849812617763437,46.81276352143267
6003511,356311,"Leitersdorf I, Br391377",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"212,65","3,8",20050101,,599916.14,314479.62,,1,15.947687681274417,46.699803523148525
6003527,356329,"Oberschwarza, Bl385132",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"247,21","5,8",20060101,,577474.5,315127.45,,2,15.654573907688055,46.7120343653357
6003550,356378,"Aich, Bl   1118",157,157 Oberes Ennstal,100040,Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ,"693,77","9,15",20070101,,436143.22,390975.19,,2,13.811726355165904,47.417293499268126
6003554,356402,"Irdning, Bl   1268",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"641,54",9,20070101,,457581.52,402625.15,,2,14.097415120730442,47.52057449090527
6003556,356436,"Ketten, Bl   1289",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"634,97","9,2",20070101,,464650.04,406428.58,,2,14.191850802778823,47.55413149521943
6002597,329441,"Kainach, Br 36203",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"300,24","5,6",19840101,,564337.18,335195.34,,2,15.490063933702714,46.895927697524
6002602,329490,"Thondorf, Br  3505",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"330,21",5,19840101,,562152.28,348178.31,,2,15.46606581499295,47.01324343763978
6002593,329409,"Landscha, Br 38251",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"262,02",0,19840101,,571374.66,320350.99,,1,15.576783968524971,46.76062425030788
6002599,329466,"Graz  8, Br 34795",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"349,9",0,19840101,,562798.3,351584.5,,1,15.475794968672137,47.043720390229936
6003549,356360,"Pichl-Kainisch, Bl   1011",157,157 Oberes Ennstal,100040,Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ,"769,23","8,8",20070101,,421280.86,387566.99,,2,13.614548286138886,47.387277448278454
6003551,356386,"Gröbming, Bl   1141",157,157 Oberes Ennstal,100040,Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ,"671,7","9,15",20070101,,443116.15,392708.27,,2,13.904325902801514,47.43246506617698
6003553,356410,"Stainach, Bl   1271",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"642,29","6,1",20070101,,458666.97,403236.13,,2,14.111912513911674,47.52597481044854
6003524,356345,"Mellach, Bl  3565",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"309,36","3,6",20050101,,565474.88,341057.51,,2,15.5071416740429,46.94836910109783
6003552,356394,"Mitterberg, Bl   1181",157,157 Oberes Ennstal,100040,Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ,"654,7","9,1",20070101,,450193.85,397172.56,,2,13.99867711960722,47.47212660792384
6002611,329581,"Oberpremstätten, Blt 35565",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"331,57",7,19840101,,558056.09,343261.65,,2,15.410471720341038,46.970017482856456
6003508,356295,"Mühlen, Bl   6050",444,444 Hörfeld,100186,Gruppe Zentralzone [DRA],"929,47","2,5",19910101,,489180.87,347203.01,,2,14.505993366770086,47.01841073925069
6003525,356352,"Mellach, Bl  3567",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"308,85","3,65",20050101,,565535.38,340681.69,,2,15.507798297696157,46.944973654599764
6003555,356428,"Ketten, Bl   1278",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"639,88","9,1",20070101,,461382.31,404707.15,,2,14.148183961551693,47.538959716975754
6002607,329540,"Graz  1, Br  3419",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"351,44","10,13",19840101,,559991.38,354591.48,,2,15.439932862756848,47.071456028374
6002587,329342,"Mureck, Br 38794",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"235,37","3,9",19830101,,586552.82,315385.16,,1,15.773376606653185,46.71185275227848
6002610,329573,"Unterpremstätten, Blt 35465",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"332,67",9,19840101,,559146.63,343725.83,,2,15.424965311731748,46.97392974609868
6002583,329300,"Raaba, Br 34871",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"346,07","8,5",19820101,,563871.35,350192.31,,1,15.489406217035455,47.03093184915705
6003523,356303,"Gratkorn, Bl  3270",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"389,41","19,05",20050101,,551126.15,359937.81,,2,15.32502012237118,47.12164491436067
6002596,329433,"Graz  6, Br  3451",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"349,59","10,65",19840101,,560308.49,353683.36,,2,15.443783223451371,47.06321064720381
6002627,329748,"Friesach, Bl 32092",378,378 Murdurchbruchstal,100100,Murdurchbruchstal  (Bruck/Mur - Graz/Andritz) [MUR],"392,38","7,3",19850101,,551248.19,365620.49,,2,15.328548989575689,47.172731301215336
6002646,329938,"Großlobming, Br  2480",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"659,41",0,19860101,,509480.03,365689.18,,1,14.777527800796943,47.1816527704968
6002634,329813,"Wagna, Br  3834",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"268,82","6,9",19850101,,569813.71,321085.23,,2,15.556629319911108,46.76763119032875
6003565,356519,"Freidorf, Bl  43131",393,393 Sulmtal,100195,Sulmtal [MUR],"341,62","5,2",20080101,,548251.11,319565.07,,2,15.273861678244279,46.759148813474816
6003577,356634,"Bischofegg, Bl   4353",392,392 Saggautal,100196,Saggautal [MUR],"322,89","4,7",20080101,,552101.19,312607.22,,2,15.32192542716824,46.69568919571178
6002619,329664,"Kalsdorf, Blt 35525",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"326,85",10,19850101,,561884.49,343134.04,,2,15.460730028463251,46.96793905273859
6002622,329698,"Graz  1, Bl  3401",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"365,15","9,9",19850101,,560227.4,355241.82,,2,15.443272283569504,47.07724795899906
6002623,329706,"Graz  1, Bl  3411",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"363,86","17,4",19850101,,560420.08,354733.05,,2,15.445627271567318,47.07262480827202
6002624,329714,"Graz  1, Bl  3415",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"355,29","12,9",19850101,,560432.02,354397.39,,2,15.445664461575095,47.06960280966603
6002628,329755,"Wagnitz, Blt 35485",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"323,18",4,19840101,,562441.52,345371.37,,2,15.468856021144568,46.98792527041487
6002633,329805,"Leitring, Br  3822",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"268,26",0,19850101,,570670.55,321800.53,,1,15.568113882965045,46.773843798286
6003557,356444,"Liezen, Bl   1311",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"634,31","8,05",20070101,,467196.44,406683.02,,2,14.225730494057837,47.556163307237384
6003560,356477,"Admont, Bl   1562",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"625,81","7,15",20070101,,483732.75,409394.53,,2,14.446009160106986,47.5786431797313
6003561,356485,"Krumau, Bl   1586",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"616,42","4,9",20070101,,489022.06,410444.16,,2,14.516543969007907,47.58738457004414
6003571,356576,"Gleinstätten, Bl   4332",393,393 Sulmtal,100195,Sulmtal [MUR],"296,86","7,2",20080101,,555754.86,318845.33,,2,15.37182580694189,46.750948746446895
6003572,356584,"Mayerhof, Bl   4337",393,393 Sulmtal,100195,Sulmtal [MUR],"292,69","7,1",20080101,,557885.51,319839.71,,2,15.400053463578054,46.759387149416995
6002621,329680,"Ragnitz, Br 37931",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"281,29",0,19850101,,572197.76,329214.54,,1,15.590923545351552,46.840129014293545
6002643,329904,"Fisching, Br  2440",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"672,05",0,19860101,,507587.29,364475.99,,1,14.752261375010079,47.17105180386596
6003528,356493,"Mureck, Bl387732",400,400 Unteres Murtal,100102,Unteres Murtal [MUR],"236,83","4,9",20060101,,585125.65,314177.62,,2,15.754225112706198,46.70139405981375
6003569,356550,"Brunn, Bl   4324",393,393 Sulmtal,100195,Sulmtal [MUR],"321,27","4,3",20080101,,549755.19,315703.33,,2,15.292275228339903,46.72407363231094
6003573,356592,"Heimschuh, Bl   4383",393,393 Sulmtal,100195,Sulmtal [MUR],"276,84","7,2",20080101,,565289.4,320080.67,,2,15.497041395643535,46.759743561598825
6003578,356642,"Kitzelsdorf, Bl  43601",392,392 Saggautal,100196,Saggautal [MUR],"307,95","4,15",20080101,,555714.51,312405.05,,2,15.369092211411207,46.6930300627927
6002631,329789,"Lebring, Br  3788",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"285,1",0,19850101,,568703.65,328347.63,,1,15.544802007111045,46.83323481956088
6002617,329649,"Graz  2, Br  3439",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"362,21","17,1",19850101,,560749.28,354471.64,,2,15.449867606242622,47.07019307961695
6002620,329672,"Laa, Blt 35445",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"327,96",7,19850101,,560328.31,342421.83,,2,15.440029440995485,46.96191404758047
6002637,329847,"Leibnitz, Bl 38088",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"271,74",0,19850101,,570377.42,324294.33,,1,15.565213334123046,46.79634892752078
6002638,329854,"Wundschuh, Br 35904",380,380 Grazer Feld,100097,Grazer Feld (Graz/Andritz - Wildon) [MUR],"312,26",0,19850101,,563125.55,337977.81,,1,15.47517099388659,46.92125540648535
6003558,356451,"Ardning, Bl  1547",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"627,8","6,1",20070101,,475203.29,409167.8,,2,14.332565265929839,47.57764355609839
6003559,356469,"Aigen, Bl   1554",158,158 Mittleres Ennstal,100039,Mittleres Ennstal (Trautenfels bis Gesäuse) [DUJ],"634,36","8,1",20070101,,480057.12,408594.34,,2,14.396994330951562,47.5719063193168
6003529,356501,"Perbersdorf, Bl  3955",394,394 Ottersbach-Auersbachtal,100183,Gruppe Hügelland zwischen Mur und Raab [MUR],"273,9","4,9",20060101,,587936.08,325674.22,,2,15.795721911136093,46.80399327697449
6003568,356543,"Altenmarkt, Bl   4320",393,393 Sulmtal,100195,Sulmtal [MUR],"345,01","4,25",20080101,,546212.47,314721.75,,2,15.245620159699946,46.7160371972195
6003574,356600,"Muggenau, Bl   4387",393,393 Sulmtal,100195,Sulmtal [MUR],"272,62","2,7",20080101,,566025.3,321624.66,,2,15.507237466791782,46.773446083015074
6002632,329797,"Tillmitsch, Br  3812",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"279,52","7,15",19850101,,568869.99,326029.04,,1,15.546117509710431,46.81233850374513
6003570,356568,"Prarath, Bl   4331",393,393 Sulmtal,100195,Sulmtal [MUR],"303,69","4,05",20080101,,553762.11,317387.09,,2,15.345254427433824,46.738298926598254
6003575,356618,"Eibiswald, Bl   4345",392,392 Saggautal,100196,Saggautal [MUR],"355,05","4,7",20080101,,546964.02,312217.61,,2,15.25464029530579,46.69334586776882
6003576,356626,"Pitschgau, Bl   4352",392,392 Saggautal,100196,Saggautal [MUR],"333,61","4,15",20080101,,549898.87,313241.83,,2,15.293343396941163,46.701900145855255
6002649,329961,"Großlobming, Br 25141",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"637,4",0,19860101,,511223.62,366126.44,,1,14.800642904607411,47.185293080843664
6002651,329987,"St. Stefan, Bl  2614",364,364 Mittleres Murtal,100099,Mittl. Murtal Knittelfeld bis Bruck/Mur [MUR],"578,88",6,19710101,,524029.23,381090.95,,2,14.97377708182144,47.317612069764124
6002652,329995,"St. Margarethen, Bl  2548",364,364 Mittleres Murtal,100099,Mittl. Murtal Knittelfeld bis Bruck/Mur [MUR],"617,29",0,19720101,,515727.11,371905.43,,1,14.861566085553429,47.23650149162533
6002653,330001,"St. Margarethen, Blt 25485",364,364 Mittleres Murtal,100099,Mittl. Murtal Knittelfeld bis Bruck/Mur [MUR],"617,21",12,19860101,,515727.11,371905.43,,2,14.861566085553429,47.23650149162533
6002648,329953,"Lind, Br  2509",360,360 Aichfeld-Murboden,100096,Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR],"637,89",0,19860101,,510576.9,366971.74,,1,14.79231801897361,47.19300686525766
6003580,356667,"St. Johann im Saggautal, Bl  43681",392,392 Saggautal,100196,Saggautal [MUR],"300,15","6,15",20080101,,557666.03,313739.67,,2,15.395064802692044,46.70457216529762
6003582,356683,"Mattelsberg, Bl   4376",392,392 Saggautal,100123,Gruppe Weststeirisches Hügelland [MUR],"304,72","4,7",20080101,,561657.25,317210.68,,2,15.448482217500116,46.73482837753315
6003586,356717,"Leitring, Bl381831",390,390 Leibnitzer Feld,100098,Leibnitzer Feld [MUR],"269,2","6,3",20070101,,569966.76,322228.62,,2,15.559060945747982,46.7778755841459
6003589,356725,"Trieben, Bl   1527",159,159 Paltental,100041,Palten [DUJ],"704,37","14,1",20110101,,486892.88,399517.03,,2,14.48608045400619,47.489368221092064
6003593,356774,"St. Lorenzen ob Murau, BL   2050",358,358 Oberes Murtal,100101,Oberes Murtal [MUR],"838,34",20,20100101,,458146.54,356083.76,,2,14.09885131700057,47.10178453699262
