Messstelle:                ;Mitterbach (Brücke)
21.05.1992 00:00:00;  1,09
22.05.1992 00:00:00;  1,14
23.05.1992 00:00:00;  1,18
24.05.1992 00:00:00;  1,31
25.05.1992 00:00:00;  1,20
26.05.1992 00:00:00;  1,10
27.05.1992 00:00:00;  1,05
28.05.1992 00:00:00;  1,01
29.05.1992 00:00:00; 0,956
30.05.1992 00:00:00; 0,949
31.05.1992 00:00:00; 0,821
01.06.1992 00:00:00; 0,817
02.06.1992 00:00:00; 0,857
03.06.1992 00:00:00;  1,35
04.06.1992 00:00:00;  3,87
05.06.1992 00:00:00;  2,26
06.06.1992 00:00:00;  1,02
07.06.1992 00:00:00; 0,750
08.06.1992 00:00:00; 0,778
09.06.1992 00:00:00; 0,762
10.06.1992 00:00:00; 0,865
11.06.1992 00:00:00;  1,10
12.06.1992 00:00:00;  1,75
13.06.1992 00:00:00;  3,06
14.06.1992 00:00:00;  2,85
15.06.1992 00:00:00;  1,51
16.06.1992 00:00:00;  1,05
17.06.1992 00:00:00;  1,11
18.06.1992 00:00:00;  1,28
19.06.1992 00:00:00;  1,19
20.06.1992 00:00:00;  1,07
21.06.1992 00:00:00; 0,929
22.06.1992 00:00:00; 0,836
23.06.1992 00:00:00; 0,790
24.06.1992 00:00:00; 0,755
25.06.1992 00:00:00; 0,708
26.06.1992 00:00:00; 0,693
27.06.1992 00:00:00; 0,661
28.06.1992 00:00:00; 0,588
29.06.1992 00:00:00; 0,528
30.06.1992 00:00:00; 0,527
01.07.1992 00:00:00; 0,526
02.07.1992 00:00:00; 0,525
03.07.1992 00:00:00; 0,524
04.07.1992 00:00:00; 0,540
05.07.1992 00:00:00; 0,523
06.07.1992 00:00:00; 0,523
07.07.1992 00:00:00; 0,523
08.07.1992 00:00:00; 0,531
09.07.1992 00:00:00; 0,547
10.07.1992 00:00:00; 0,563
11.07.1992 00:00:00; 0,581
12.07.1992 00:00:00; 0,613
13.07.1992 00:00:00; 0,645
14.07.1992 00:00:00; 0,591
15.07.1992 00:00:00; 0,527
16.07.1992 00:00:00; 0,574
17.07.1992 00:00:00; 0,502
18.07.1992 00:00:00; 0,504
19.07.1992 00:00:00; 0,438
20.07.1992 00:00:00; 0,416
21.07.1992 00:00:00; 0,405
22.07.1992 00:00:00; 0,391
23.07.1992 00:00:00; 0,413
24.07.1992 00:00:00; 0,414
25.07.1992 00:00:00; 0,388
26.07.1992 00:00:00; 0,361
27.07.1992 00:00:00; 0,351
28.07.1992 00:00:00; 0,378
29.07.1992 00:00:00; 0,371
30.07.1992 00:00:00; 0,356
31.07.1992 00:00:00; 0,418
01.08.1992 00:00:00; 0,577
02.08.1992 00:00:00; 0,828
03.08.1992 00:00:00; 0,671
04.08.1992 00:00:00; 0,520
05.08.1992 00:00:00; 0,486
06.08.1992 00:00:00; 0,440
07.08.1992 00:00:00; 0,406
08.08.1992 00:00:00; 0,417
09.08.1992 00:00:00; 0,369
10.08.1992 00:00:00; 0,337
11.08.1992 00:00:00; 0,343
12.08.1992 00:00:00; 0,384
13.08.1992 00:00:00; 0,385
14.08.1992 00:00:00; 0,390
15.08.1992 00:00:00; 0,459
16.08.1992 00:00:00; 0,438
17.08.1992 00:00:00; 0,426
18.08.1992 00:00:00; 0,418
19.08.1992 00:00:00; 0,394
20.08.1992 00:00:00; 0,370
21.08.1992 00:00:00; 0,340
22.08.1992 00:00:00; 0,329
23.08.1992 00:00:00; 0,320
24.08.1992 00:00:00; 0,310
25.08.1992 00:00:00; 0,300
26.08.1992 00:00:00; 0,291
27.08.1992 00:00:00; 0,288
28.08.1992 00:00:00; 0,312
29.08.1992 00:00:00; 0,315
30.08.1992 00:00:00; 0,334
31.08.1992 00:00:00; 0,327
01.09.1992 00:00:00; 0,346
02.09.1992 00:00:00; 0,345
03.09.1992 00:00:00; 0,346
04.09.1992 00:00:00; 0,600
05.09.1992 00:00:00;  2,02
06.09.1992 00:00:00;  2,67
07.09.1992 00:00:00;  1,53
08.09.1992 00:00:00; 0,779
09.09.1992 00:00:00; 0,679
10.09.1992 00:00:00; 0,586
11.09.1992 00:00:00; 0,476
12.09.1992 00:00:00; 0,377
13.09.1992 00:00:00; 0,345
14.09.1992 00:00:00; 0,358
15.09.1992 00:00:00; 0,397
16.09.1992 00:00:00; 0,344
17.09.1992 00:00:00; 0,328
18.09.1992 00:00:00; 0,322
19.09.1992 00:00:00; 0,333
20.09.1992 00:00:00; 0,329
21.09.1992 00:00:00; 0,317
22.09.1992 00:00:00; 0,316
23.09.1992 00:00:00; 0,320
24.09.1992 00:00:00; 0,324
25.09.1992 00:00:00; 0,329
26.09.1992 00:00:00; 0,333
27.09.1992 00:00:00; 0,338
28.09.1992 00:00:00; 0,299
29.09.1992 00:00:00; 0,305
30.09.1992 00:00:00; 0,343
01.10.1992 00:00:00; 0,535
02.10.1992 00:00:00; 0,829
03.10.1992 00:00:00; 0,636
04.10.1992 00:00:00; 0,547
05.10.1992 00:00:00; 0,710
06.10.1992 00:00:00;  1,28
07.10.1992 00:00:00; 0,997
08.10.1992 00:00:00; 0,794
09.10.1992 00:00:00; 0,652
10.10.1992 00:00:00; 0,521
11.10.1992 00:00:00; 0,446
12.10.1992 00:00:00; 0,429
13.10.1992 00:00:00; 0,425
14.10.1992 00:00:00; 0,421
15.10.1992 00:00:00; 0,417
16.10.1992 00:00:00; 0,410
17.10.1992 00:00:00; 0,386
18.10.1992 00:00:00; 0,387
19.10.1992 00:00:00; 0,388
20.10.1992 00:00:00; 0,389
21.10.1992 00:00:00; 0,425
22.10.1992 00:00:00; 0,511
23.10.1992 00:00:00; 0,509
24.10.1992 00:00:00; 0,485
25.10.1992 00:00:00; 0,542
26.10.1992 00:00:00; 0,610
27.10.1992 00:00:00; 0,741
28.10.1992 00:00:00; 0,788
29.10.1992 00:00:00; 0,869
30.10.1992 00:00:00; 0,868
31.10.1992 00:00:00; 0,721
01.11.1992 00:00:00; 0,632
02.11.1992 00:00:00; 0,634
03.11.1992 00:00:00; 0,636
04.11.1992 00:00:00; 0,689
05.11.1992 00:00:00; 0,937
06.11.1992 00:00:00;  1,10
07.11.1992 00:00:00;  1,09
08.11.1992 00:00:00; 0,886
09.11.1992 00:00:00; 0,774
10.11.1992 00:00:00; 0,679
11.11.1992 00:00:00; 0,717
12.11.1992 00:00:00; 0,579
13.11.1992 00:00:00; 0,481
14.11.1992 00:00:00; 0,438
15.11.1992 00:00:00; 0,396
16.11.1992 00:00:00; 0,339
17.11.1992 00:00:00; 0,377
18.11.1992 00:00:00; 0,388
19.11.1992 00:00:00; 0,404
20.11.1992 00:00:00; 0,417
21.11.1992 00:00:00; 0,405
22.11.1992 00:00:00;  1,03
23.11.1992 00:00:00;  7,21
24.11.1992 00:00:00;  6,23
25.11.1992 00:00:00;  3,11
26.11.1992 00:00:00;  2,02
27.11.1992 00:00:00;  2,17
28.11.1992 00:00:00;  1,91
29.11.1992 00:00:00;  3,92
30.11.1992 00:00:00;  2,73
01.12.1992 00:00:00;  2,17
02.12.1992 00:00:00;  1,68
03.12.1992 00:00:00;  1,33
04.12.1992 00:00:00;  1,41
05.12.1992 00:00:00;  1,46
06.12.1992 00:00:00;  1,44
07.12.1992 00:00:00;  1,09
08.12.1992 00:00:00;  1,10
09.12.1992 00:00:00; 0,857
10.12.1992 00:00:00; 0,940
11.12.1992 00:00:00; 0,875
12.12.1992 00:00:00; 0,730
13.12.1992 00:00:00; 0,698
14.12.1992 00:00:00; 0,685
15.12.1992 00:00:00; 0,676
16.12.1992 00:00:00; 0,667
17.12.1992 00:00:00; 0,646
18.12.1992 00:00:00; 0,622
19.12.1992 00:00:00; 0,612
20.12.1992 00:00:00; 0,599
21.12.1992 00:00:00; 0,617
22.12.1992 00:00:00; 0,608
23.12.1992 00:00:00; 0,569
24.12.1992 00:00:00; 0,514
25.12.1992 00:00:00; 0,487
26.12.1992 00:00:00; 0,427
27.12.1992 00:00:00; 0,427
28.12.1992 00:00:00; 0,500
29.12.1992 00:00:00; 0,539
30.12.1992 00:00:00; 0,535
31.12.1992 00:00:00; 0,469
01.01.1993 00:00:00; 0,472
02.01.1993 00:00:00; 0,487
03.01.1993 00:00:00; 0,448
04.01.1993 00:00:00; 0,462
05.01.1993 00:00:00; 0,453
06.01.1993 00:00:00; 0,443
07.01.1993 00:00:00; 0,489
08.01.1993 00:00:00;  1,34
09.01.1993 00:00:00;  2,83
10.01.1993 00:00:00;  1,97
11.01.1993 00:00:00;  1,49
12.01.1993 00:00:00;  1,44
13.01.1993 00:00:00;  1,38
14.01.1993 00:00:00;  1,32
15.01.1993 00:00:00;  1,25
16.01.1993 00:00:00;  1,16
17.01.1993 00:00:00;  1,11
18.01.1993 00:00:00;  1,08
19.01.1993 00:00:00;  1,01
20.01.1993 00:00:00; 0,935
21.01.1993 00:00:00; 0,858
22.01.1993 00:00:00; 0,792
23.01.1993 00:00:00; 0,969
24.01.1993 00:00:00;  1,23
25.01.1993 00:00:00;  1,55
26.01.1993 00:00:00;  1,39
27.01.1993 00:00:00;  1,14
28.01.1993 00:00:00;  1,05
29.01.1993 00:00:00; 0,894
30.01.1993 00:00:00; 0,820
31.01.1993 00:00:00; 0,735
01.02.1993 00:00:00; 0,643
02.02.1993 00:00:00; 0,570
03.02.1993 00:00:00; 0,525
04.02.1993 00:00:00; 0,522
05.02.1993 00:00:00; 0,521
06.02.1993 00:00:00; 0,520
07.02.1993 00:00:00; 0,519
08.02.1993 00:00:00; 0,518
09.02.1993 00:00:00; 0,512
10.02.1993 00:00:00; 0,500
11.02.1993 00:00:00; 0,480
12.02.1993 00:00:00; 0,486
13.02.1993 00:00:00; 0,499
14.02.1993 00:00:00; 0,513
15.02.1993 00:00:00; 0,487
16.02.1993 00:00:00; 0,469
17.02.1993 00:00:00; 0,469
18.02.1993 00:00:00; 0,457
19.02.1993 00:00:00; 0,429
20.02.1993 00:00:00; 0,430
21.02.1993 00:00:00; 0,431
22.02.1993 00:00:00; 0,419
23.02.1993 00:00:00; 0,407
24.02.1993 00:00:00; 0,446
25.02.1993 00:00:00; 0,397
26.02.1993 00:00:00; 0,369
27.02.1993 00:00:00; 0,353
28.02.1993 00:00:00; 0,332
01.03.1993 00:00:00; 0,326
02.03.1993 00:00:00; 0,318
03.03.1993 00:00:00; 0,327
04.03.1993 00:00:00; 0,336
05.03.1993 00:00:00; 0,326
06.03.1993 00:00:00; 0,296
07.03.1993 00:00:00; 0,361
08.03.1993 00:00:00; 0,330
09.03.1993 00:00:00; 0,307
10.03.1993 00:00:00; 0,312
11.03.1993 00:00:00; 0,313
12.03.1993 00:00:00; 0,313
13.03.1993 00:00:00; 0,314
14.03.1993 00:00:00; 0,320
15.03.1993 00:00:00; 0,333
16.03.1993 00:00:00; 0,380
17.03.1993 00:00:00; 0,775
18.03.1993 00:00:00;  2,24
19.03.1993 00:00:00;  3,09
20.03.1993 00:00:00;  2,76
21.03.1993 00:00:00;  2,56
22.03.1993 00:00:00;  2,55
23.03.1993 00:00:00;  3,07
24.03.1993 00:00:00;  3,00
25.03.1993 00:00:00;  2,36
26.03.1993 00:00:00;  1,77
27.03.1993 00:00:00;  1,55
28.03.1993 00:00:00;  1,39
29.03.1993 00:00:00;  1,17
30.03.1993 00:00:00; 0,987
31.03.1993 00:00:00; 0,881
01.04.1993 00:00:00; 0,925
02.04.1993 00:00:00;  1,04
03.04.1993 00:00:00; 0,993
04.04.1993 00:00:00; 0,919
05.04.1993 00:00:00; 0,853
06.04.1993 00:00:00; 0,871
07.04.1993 00:00:00; 0,971
08.04.1993 00:00:00;  1,06
09.04.1993 00:00:00;  1,02
10.04.1993 00:00:00; 0,954
11.04.1993 00:00:00; 0,957
12.04.1993 00:00:00;  1,01
13.04.1993 00:00:00;  1,08
14.04.1993 00:00:00;  1,18
15.04.1993 00:00:00;  1,28
16.04.1993 00:00:00;  1,37
17.04.1993 00:00:00;  1,34
18.04.1993 00:00:00;  1,29
19.04.1993 00:00:00;  3,09
20.04.1993 00:00:00;  6,55
21.04.1993 00:00:00;  5,16
22.04.1993 00:00:00;  4,04
23.04.1993 00:00:00;  3,62
24.04.1993 00:00:00;  3,32
25.04.1993 00:00:00;  3,23
26.04.1993 00:00:00;  3,04
27.04.1993 00:00:00;  2,86
28.04.1993 00:00:00;  2,55
29.04.1993 00:00:00;  1,96
30.04.1993 00:00:00;  1,81
01.05.1993 00:00:00;  1,70
02.05.1993 00:00:00;  1,71
03.05.1993 00:00:00;  1,41
04.05.1993 00:00:00;  1,31
05.05.1993 00:00:00;  1,18
06.05.1993 00:00:00;  1,09
07.05.1993 00:00:00;  1,28
08.05.1993 00:00:00;  1,28
09.05.1993 00:00:00;  1,31
10.05.1993 00:00:00;  1,18
11.05.1993 00:00:00;  1,11
12.05.1993 00:00:00;  1,02
13.05.1993 00:00:00; 0,883
14.05.1993 00:00:00; 0,797
15.05.1993 00:00:00; 0,692
16.05.1993 00:00:00; 0,655
17.05.1993 00:00:00; 0,613
18.05.1993 00:00:00; 0,574
19.05.1993 00:00:00; 0,556
20.05.1993 00:00:00; 0,539
21.05.1993 00:00:00; 0,521
22.05.1993 00:00:00; 0,497
23.05.1993 00:00:00; 0,394
24.05.1993 00:00:00; 0,332
25.05.1993 00:00:00; 0,321
26.05.1993 00:00:00; 0,310
27.05.1993 00:00:00; 0,327
28.05.1993 00:00:00; 0,333
29.05.1993 00:00:00; 0,333
30.05.1993 00:00:00; 0,334
31.05.1993 00:00:00; 0,327
01.06.1993 00:00:00; 0,321
02.06.1993 00:00:00; 0,344
03.06.1993 00:00:00; 0,360
04.06.1993 00:00:00; 0,493
05.06.1993 00:00:00; 0,525
06.06.1993 00:00:00; 0,380
07.06.1993 00:00:00; 0,307
08.06.1993 00:00:00; 0,297
09.06.1993 00:00:00; 0,293
10.06.1993 00:00:00; 0,289
11.06.1993 00:00:00; 0,285
12.06.1993 00:00:00; 0,281
13.06.1993 00:00:00; 0,275
14.06.1993 00:00:00; 0,266
15.06.1993 00:00:00; 0,257
16.06.1993 00:00:00; 0,248
17.06.1993 00:00:00; 0,259
18.06.1993 00:00:00; 0,300
19.06.1993 00:00:00; 0,298
20.06.1993 00:00:00; 0,293
21.06.1993 00:00:00; 0,366
22.06.1993 00:00:00; 0,403
23.06.1993 00:00:00; 0,487
24.06.1993 00:00:00; 0,600
25.06.1993 00:00:00; 0,655
26.06.1993 00:00:00; 0,629
27.06.1993 00:00:00; 0,979
28.06.1993 00:00:00;  2,41
29.06.1993 00:00:00;  1,58
30.06.1993 00:00:00; 0,604
01.07.1993 00:00:00; 0,600
02.07.1993 00:00:00; 0,490
03.07.1993 00:00:00; 0,443
04.07.1993 00:00:00; 0,387
05.07.1993 00:00:00; 0,308
06.07.1993 00:00:00; 0,284
07.07.1993 00:00:00; 0,268
08.07.1993 00:00:00; 0,267
09.07.1993 00:00:00; 0,266
10.07.1993 00:00:00; 0,258
11.07.1993 00:00:00; 0,248
12.07.1993 00:00:00; 0,254
13.07.1993 00:00:00; 0,279
14.07.1993 00:00:00; 0,480
15.07.1993 00:00:00; 0,484
16.07.1993 00:00:00; 0,888
17.07.1993 00:00:00; 0,786
18.07.1993 00:00:00; 0,817
19.07.1993 00:00:00; 0,723
20.07.1993 00:00:00;  1,63
21.07.1993 00:00:00;  2,65
22.07.1993 00:00:00;  1,20
23.07.1993 00:00:00;  1,14
24.07.1993 00:00:00; 0,907
25.07.1993 00:00:00;  1,08
26.07.1993 00:00:00;  2,22
27.07.1993 00:00:00;  1,29
28.07.1993 00:00:00;  1,67
29.07.1993 00:00:00;  2,83
30.07.1993 00:00:00;  2,04
31.07.1993 00:00:00;  1,24
01.08.1993 00:00:00; 0,994
02.08.1993 00:00:00; 0,896
03.08.1993 00:00:00; 0,856
04.08.1993 00:00:00; 0,816
05.08.1993 00:00:00; 0,779
06.08.1993 00:00:00; 0,695
07.08.1993 00:00:00; 0,692
08.08.1993 00:00:00; 0,678
09.08.1993 00:00:00; 0,600
10.08.1993 00:00:00; 0,495
11.08.1993 00:00:00; 0,512
12.08.1993 00:00:00; 0,505
13.08.1993 00:00:00; 0,479
14.08.1993 00:00:00; 0,455
15.08.1993 00:00:00; 0,438
16.08.1993 00:00:00; 0,404
17.08.1993 00:00:00; 0,385
18.08.1993 00:00:00; 0,384
19.08.1993 00:00:00; 0,383
20.08.1993 00:00:00; 0,382
21.08.1993 00:00:00; 0,381
22.08.1993 00:00:00; 0,363
23.08.1993 00:00:00; 0,385
24.08.1993 00:00:00; 0,502
25.08.1993 00:00:00; 0,817
26.08.1993 00:00:00; 0,846
27.08.1993 00:00:00; 0,616
28.08.1993 00:00:00; 0,604
29.08.1993 00:00:00; 0,740
30.08.1993 00:00:00; 0,673
31.08.1993 00:00:00; 0,990
01.09.1993 00:00:00;  2,78
02.09.1993 00:00:00;  3,64
03.09.1993 00:00:00;  2,18
04.09.1993 00:00:00; 0,937
05.09.1993 00:00:00; 0,830
06.09.1993 00:00:00;  1,67
07.09.1993 00:00:00;  1,32
08.09.1993 00:00:00; 0,944
09.09.1993 00:00:00; 0,806
10.09.1993 00:00:00; 0,683
11.09.1993 00:00:00; 0,599
12.09.1993 00:00:00; 0,552
13.09.1993 00:00:00; 0,521
14.09.1993 00:00:00; 0,506
15.09.1993 00:00:00; 0,490
16.09.1993 00:00:00; 0,485
17.09.1993 00:00:00; 0,510
18.09.1993 00:00:00; 0,509
19.09.1993 00:00:00; 0,479
20.09.1993 00:00:00; 0,470
21.09.1993 00:00:00; 0,471
22.09.1993 00:00:00; 0,472
23.09.1993 00:00:00; 0,473
24.09.1993 00:00:00; 0,473
25.09.1993 00:00:00; 0,474
26.09.1993 00:00:00; 0,526
27.09.1993 00:00:00; 0,547
28.09.1993 00:00:00; 0,678
29.09.1993 00:00:00; 0,693
30.09.1993 00:00:00; 0,681
01.10.1993 00:00:00; 0,617
02.10.1993 00:00:00; 0,857
03.10.1993 00:00:00;  1,31
04.10.1993 00:00:00; 0,962
05.10.1993 00:00:00; 0,743
06.10.1993 00:00:00; 0,650
07.10.1993 00:00:00; 0,664
08.10.1993 00:00:00; 0,677
09.10.1993 00:00:00; 0,572
10.10.1993 00:00:00; 0,475
11.10.1993 00:00:00; 0,415
12.10.1993 00:00:00; 0,411
13.10.1993 00:00:00; 0,394
14.10.1993 00:00:00; 0,378
15.10.1993 00:00:00; 0,362
16.10.1993 00:00:00; 0,346
17.10.1993 00:00:00; 0,328
18.10.1993 00:00:00; 0,340
19.10.1993 00:00:00; 0,364
20.10.1993 00:00:00; 0,382
21.10.1993 00:00:00; 0,394
22.10.1993 00:00:00; 0,498
23.10.1993 00:00:00; 0,834
24.10.1993 00:00:00;  1,50
25.10.1993 00:00:00;  1,31
26.10.1993 00:00:00; 0,971
27.10.1993 00:00:00; 0,740
28.10.1993 00:00:00; 0,558
29.10.1993 00:00:00; 0,469
30.10.1993 00:00:00; 0,418
31.10.1993 00:00:00; 0,396
01.11.1993 00:00:00; 0,385
02.11.1993 00:00:00; 0,383
03.11.1993 00:00:00; 0,382
04.11.1993 00:00:00; 0,375
05.11.1993 00:00:00; 0,359
06.11.1993 00:00:00; 0,345
07.11.1993 00:00:00; 0,343
08.11.1993 00:00:00; 0,343
09.11.1993 00:00:00; 0,343
10.11.1993 00:00:00; 0,343
11.11.1993 00:00:00; 0,343
12.11.1993 00:00:00; 0,343
13.11.1993 00:00:00; 0,343
14.11.1993 00:00:00; 0,350
15.11.1993 00:00:00; 0,423
16.11.1993 00:00:00; 0,397
17.11.1993 00:00:00; 0,375
18.11.1993 00:00:00; 0,342
19.11.1993 00:00:00; 0,303
20.11.1993 00:00:00; 0,270
21.11.1993 00:00:00; 0,254
22.11.1993 00:00:00; 0,270
23.11.1993 00:00:00; 0,278
24.11.1993 00:00:00; 0,264
25.11.1993 00:00:00; 0,264
26.11.1993 00:00:00; 0,259
27.11.1993 00:00:00; 0,286
28.11.1993 00:00:00; 0,304
29.11.1993 00:00:00; 0,335
30.11.1993 00:00:00; 0,323
01.12.1993 00:00:00; 0,271
02.12.1993 00:00:00; 0,252
03.12.1993 00:00:00; 0,234
04.12.1993 00:00:00; 0,224
05.12.1993 00:00:00; 0,255
06.12.1993 00:00:00; 0,281
07.12.1993 00:00:00; 0,297
08.12.1993 00:00:00; 0,325
09.12.1993 00:00:00; 0,393
10.12.1993 00:00:00; 0,401
11.12.1993 00:00:00; 0,345
12.12.1993 00:00:00; 0,324
13.12.1993 00:00:00; 0,331
14.12.1993 00:00:00; 0,281
15.12.1993 00:00:00; 0,281
16.12.1993 00:00:00; 0,282
17.12.1993 00:00:00; 0,301
18.12.1993 00:00:00; 0,329
19.12.1993 00:00:00; 0,374
20.12.1993 00:00:00;  1,13
21.12.1993 00:00:00;  2,81
22.12.1993 00:00:00;  2,21
23.12.1993 00:00:00;  1,47
24.12.1993 00:00:00;  1,01
25.12.1993 00:00:00; 0,769
26.12.1993 00:00:00; 0,703
27.12.1993 00:00:00; 0,715
28.12.1993 00:00:00; 0,705
29.12.1993 00:00:00; 0,601
30.12.1993 00:00:00; 0,569
31.12.1993 00:00:00; 0,554
01.01.1994 00:00:00; 0,548
02.01.1994 00:00:00; 0,549
03.01.1994 00:00:00; 0,502
04.01.1994 00:00:00; 0,471
05.01.1994 00:00:00; 0,473
06.01.1994 00:00:00; 0,482
07.01.1994 00:00:00; 0,570
08.01.1994 00:00:00; 0,707
09.01.1994 00:00:00; 0,862
10.01.1994 00:00:00; 0,905
11.01.1994 00:00:00; 0,833
12.01.1994 00:00:00; 0,742
13.01.1994 00:00:00; 0,653
14.01.1994 00:00:00; 0,622
15.01.1994 00:00:00; 0,613
16.01.1994 00:00:00; 0,603
17.01.1994 00:00:00; 0,600
18.01.1994 00:00:00; 0,612
19.01.1994 00:00:00; 0,590
20.01.1994 00:00:00; 0,572
21.01.1994 00:00:00; 0,575
22.01.1994 00:00:00; 0,574
23.01.1994 00:00:00; 0,572
24.01.1994 00:00:00; 0,438
25.01.1994 00:00:00; 0,518
26.01.1994 00:00:00;  1,23
27.01.1994 00:00:00;  1,38
28.01.1994 00:00:00;  1,19
29.01.1994 00:00:00;  1,01
30.01.1994 00:00:00; 0,847
31.01.1994 00:00:00; 0,757
01.02.1994 00:00:00; 0,730
02.02.1994 00:00:00; 0,693
03.02.1994 00:00:00; 0,656
04.02.1994 00:00:00; 0,619
05.02.1994 00:00:00; 0,578
06.02.1994 00:00:00; 0,577
07.02.1994 00:00:00; 0,573
08.02.1994 00:00:00; 0,575
09.02.1994 00:00:00; 0,573
10.02.1994 00:00:00; 0,565
11.02.1994 00:00:00; 0,544
12.02.1994 00:00:00; 0,523
13.02.1994 00:00:00; 0,501
14.02.1994 00:00:00; 0,469
15.02.1994 00:00:00; 0,425
16.02.1994 00:00:00; 0,382
17.02.1994 00:00:00; 0,377
18.02.1994 00:00:00; 0,371
19.02.1994 00:00:00; 0,355
20.02.1994 00:00:00; 0,342
21.02.1994 00:00:00; 0,383
22.02.1994 00:00:00; 0,379
23.02.1994 00:00:00; 0,375
24.02.1994 00:00:00; 0,371
25.02.1994 00:00:00; 0,368
26.02.1994 00:00:00; 0,364
27.02.1994 00:00:00; 0,361
28.02.1994 00:00:00; 0,531
01.03.1994 00:00:00; 0,693
02.03.1994 00:00:00; 0,752
03.03.1994 00:00:00; 0,744
04.03.1994 00:00:00; 0,727
05.03.1994 00:00:00; 0,669
06.03.1994 00:00:00; 0,627
07.03.1994 00:00:00; 0,690
08.03.1994 00:00:00; 0,973
09.03.1994 00:00:00;  2,24
10.03.1994 00:00:00;  3,11
11.03.1994 00:00:00;  2,91
12.03.1994 00:00:00;  2,51
13.03.1994 00:00:00;  2,36
14.03.1994 00:00:00;  2,29
15.03.1994 00:00:00;  2,10
16.03.1994 00:00:00;  1,89
17.03.1994 00:00:00;  1,69
18.03.1994 00:00:00;  1,50
19.03.1994 00:00:00;  1,33
20.03.1994 00:00:00;  1,16
21.03.1994 00:00:00; 0,948
22.03.1994 00:00:00; 0,998
23.03.1994 00:00:00;  1,09
24.03.1994 00:00:00;  1,28
25.03.1994 00:00:00;  3,38
26.03.1994 00:00:00;  3,41
27.03.1994 00:00:00;  2,50
28.03.1994 00:00:00;  1,80
29.03.1994 00:00:00;  1,55
30.03.1994 00:00:00;  1,45
31.03.1994 00:00:00;  1,49
01.04.1994 00:00:00;  1,67
02.04.1994 00:00:00;  1,76
03.04.1994 00:00:00;  1,44
04.04.1994 00:00:00;  1,14
05.04.1994 00:00:00;  1,03
06.04.1994 00:00:00; 0,953
07.04.1994 00:00:00; 0,900
08.04.1994 00:00:00; 0,847
09.04.1994 00:00:00; 0,795
10.04.1994 00:00:00; 0,742
11.04.1994 00:00:00; 0,698
12.04.1994 00:00:00; 0,700
13.04.1994 00:00:00; 0,703
14.04.1994 00:00:00; 0,758
15.04.1994 00:00:00; 0,812
16.04.1994 00:00:00; 0,967
17.04.1994 00:00:00;  1,61
18.04.1994 00:00:00;  3,50
19.04.1994 00:00:00;  3,17
20.04.1994 00:00:00;  2,23
21.04.1994 00:00:00;  1,89
22.04.1994 00:00:00;  1,67
23.04.1994 00:00:00;  1,39
24.04.1994 00:00:00;  1,72
25.04.1994 00:00:00;  1,82
26.04.1994 00:00:00;  1,79
27.04.1994 00:00:00;  1,75
28.04.1994 00:00:00;  1,82
29.04.1994 00:00:00;  1,80
30.04.1994 00:00:00;  1,58
01.05.1994 00:00:00;  1,76
02.05.1994 00:00:00;  1,73
03.05.1994 00:00:00;  1,13
04.05.1994 00:00:00; 0,897
05.05.1994 00:00:00;  1,41
06.05.1994 00:00:00;  1,27
07.05.1994 00:00:00;  1,16
08.05.1994 00:00:00;  1,05
09.05.1994 00:00:00;  1,00
10.05.1994 00:00:00; 0,992
11.05.1994 00:00:00; 0,983
12.05.1994 00:00:00; 0,975
13.05.1994 00:00:00; 0,966
14.05.1994 00:00:00; 0,958
15.05.1994 00:00:00; 0,930
16.05.1994 00:00:00; 0,839
17.05.1994 00:00:00; 0,769
18.05.1994 00:00:00; 0,709
19.05.1994 00:00:00; 0,802
20.05.1994 00:00:00; 0,921
21.05.1994 00:00:00;  1,02
22.05.1994 00:00:00; 0,844
23.05.1994 00:00:00; 0,745
24.05.1994 00:00:00; 0,809
25.05.1994 00:00:00; 0,896
26.05.1994 00:00:00; 0,948
27.05.1994 00:00:00; 0,925
28.05.1994 00:00:00;  1,18
29.05.1994 00:00:00;  1,43
30.05.1994 00:00:00;  1,41
31.05.1994 00:00:00;  1,12
01.06.1994 00:00:00; 0,931
02.06.1994 00:00:00; 0,772
03.06.1994 00:00:00; 0,658
04.06.1994 00:00:00; 0,743
05.06.1994 00:00:00;  1,06
06.06.1994 00:00:00;  2,02
07.06.1994 00:00:00;  1,68
08.06.1994 00:00:00; 0,894
09.06.1994 00:00:00; 0,810
10.06.1994 00:00:00; 0,725
11.06.1994 00:00:00; 0,646
12.06.1994 00:00:00; 0,567
13.06.1994 00:00:00; 0,525
14.06.1994 00:00:00; 0,527
15.06.1994 00:00:00; 0,661
16.06.1994 00:00:00; 0,635
17.06.1994 00:00:00;  1,06
18.06.1994 00:00:00;  1,42
19.06.1994 00:00:00; 0,998
20.06.1994 00:00:00;  1,04
21.06.1994 00:00:00;  1,18
22.06.1994 00:00:00; 0,922
23.06.1994 00:00:00; 0,673
24.06.1994 00:00:00; 0,505
25.06.1994 00:00:00; 0,466
26.06.1994 00:00:00; 0,462
27.06.1994 00:00:00; 0,458
28.06.1994 00:00:00; 0,454
29.06.1994 00:00:00; 0,450
30.06.1994 00:00:00; 0,446
01.07.1994 00:00:00; 0,426
02.07.1994 00:00:00; 0,415
03.07.1994 00:00:00; 0,359
04.07.1994 00:00:00; 0,344
05.07.1994 00:00:00; 0,346
