Messstelle:                ;Lochau
04.08.1981 00:00:00; 0,376
05.08.1981 00:00:00; 0,185
06.08.1981 00:00:00; 0,186
07.08.1981 00:00:00; 0,162
08.08.1981 00:00:00; 0,193
09.08.1981 00:00:00; 0,335
10.08.1981 00:00:00; 0,287
11.08.1981 00:00:00; 0,190
12.08.1981 00:00:00; 0,180
13.08.1981 00:00:00; 0,171
14.08.1981 00:00:00; 0,153
15.08.1981 00:00:00; 0,150
16.08.1981 00:00:00; 0,152
17.08.1981 00:00:00; 0,146
18.08.1981 00:00:00; 0,135
19.08.1981 00:00:00; 0,129
20.08.1981 00:00:00; 0,126
21.08.1981 00:00:00; 0,200
22.08.1981 00:00:00; 0,134
23.08.1981 00:00:00; 0,838
24.08.1981 00:00:00; 0,207
25.08.1981 00:00:00; 0,075
26.08.1981 00:00:00; 0,054
27.08.1981 00:00:00; 0,050
28.08.1981 00:00:00; 0,044
29.08.1981 00:00:00; 0,043
30.08.1981 00:00:00; 0,042
31.08.1981 00:00:00; 0,037
01.09.1981 00:00:00; 0,608
02.09.1981 00:00:00; 0,318
03.09.1981 00:00:00; 0,106
04.09.1981 00:00:00; 0,072
05.09.1981 00:00:00; 0,062
06.09.1981 00:00:00; 0,052
07.09.1981 00:00:00; 0,046
08.09.1981 00:00:00; 0,047
09.09.1981 00:00:00; 0,057
10.09.1981 00:00:00; 0,046
11.09.1981 00:00:00; 0,169
12.09.1981 00:00:00; 0,070
13.09.1981 00:00:00; 0,217
14.09.1981 00:00:00; 0,997
15.09.1981 00:00:00; 0,272
16.09.1981 00:00:00; 0,927
17.09.1981 00:00:00; 0,328
18.09.1981 00:00:00; 0,156
19.09.1981 00:00:00; 0,115
20.09.1981 00:00:00; 0,099
21.09.1981 00:00:00; 0,074
22.09.1981 00:00:00; 0,064
23.09.1981 00:00:00;  2,43
24.09.1981 00:00:00; 0,516
25.09.1981 00:00:00; 0,288
26.09.1981 00:00:00; 0,145
27.09.1981 00:00:00; 0,108
28.09.1981 00:00:00;  2,53
29.09.1981 00:00:00;  9,56
30.09.1981 00:00:00;  2,35
01.10.1981 00:00:00;  1,71
02.10.1981 00:00:00;  1,37
03.10.1981 00:00:00;  1,15
04.10.1981 00:00:00;  1,08
05.10.1981 00:00:00;  1,04
06.10.1981 00:00:00; 0,873
07.10.1981 00:00:00; 0,826
08.10.1981 00:00:00; 0,761
09.10.1981 00:00:00; 0,681
10.10.1981 00:00:00; 0,584
11.10.1981 00:00:00; 0,538
12.10.1981 00:00:00; 0,800
13.10.1981 00:00:00;  1,37
14.10.1981 00:00:00; 0,464
15.10.1981 00:00:00;  2,16
16.10.1981 00:00:00;  1,03
17.10.1981 00:00:00; 0,602
18.10.1981 00:00:00; 0,382
19.10.1981 00:00:00; 0,276
20.10.1981 00:00:00; 0,264
21.10.1981 00:00:00; 0,247
22.10.1981 00:00:00; 0,327
23.10.1981 00:00:00; 0,513
24.10.1981 00:00:00; 0,509
25.10.1981 00:00:00; 0,437
26.10.1981 00:00:00; 0,353
27.10.1981 00:00:00; 0,472
28.10.1981 00:00:00; 0,653
29.10.1981 00:00:00; 0,712
30.10.1981 00:00:00;  2,07
31.10.1981 00:00:00;  1,33
01.11.1981 00:00:00; 0,687
02.11.1981 00:00:00; 0,416
03.11.1981 00:00:00; 0,362
04.11.1981 00:00:00; 0,344
05.11.1981 00:00:00; 0,294
06.11.1981 00:00:00; 0,277
07.11.1981 00:00:00; 0,255
08.11.1981 00:00:00; 0,269
09.11.1981 00:00:00; 0,282
10.11.1981 00:00:00; 0,273
11.11.1981 00:00:00; 0,212
12.11.1981 00:00:00; 0,220
13.11.1981 00:00:00; 0,223
14.11.1981 00:00:00; 0,227
15.11.1981 00:00:00; 0,257
16.11.1981 00:00:00; 0,231
17.11.1981 00:00:00; 0,421
18.11.1981 00:00:00; 0,270
19.11.1981 00:00:00; 0,315
20.11.1981 00:00:00; 0,241
21.11.1981 00:00:00; 0,217
22.11.1981 00:00:00; 0,197
23.11.1981 00:00:00; 0,177
24.11.1981 00:00:00; 0,174
25.11.1981 00:00:00; 0,183
26.11.1981 00:00:00; 0,185
27.11.1981 00:00:00; 0,193
28.11.1981 00:00:00; 0,243
29.11.1981 00:00:00; 0,279
30.11.1981 00:00:00; 0,345
01.12.1981 00:00:00; 0,617
02.12.1981 00:00:00; 0,393
03.12.1981 00:00:00; 0,302
04.12.1981 00:00:00; 0,275
05.12.1981 00:00:00; 0,403
06.12.1981 00:00:00; 0,307
07.12.1981 00:00:00; 0,237
08.12.1981 00:00:00; 0,606
09.12.1981 00:00:00; 0,875
10.12.1981 00:00:00; 0,423
11.12.1981 00:00:00; 0,388
12.12.1981 00:00:00; 0,522
13.12.1981 00:00:00; 0,388
14.12.1981 00:00:00; 0,381
15.12.1981 00:00:00; 0,362
16.12.1981 00:00:00;  1,09
17.12.1981 00:00:00; 0,631
18.12.1981 00:00:00; 0,438
19.12.1981 00:00:00; 0,379
20.12.1981 00:00:00; 0,301
21.12.1981 00:00:00; 0,277
22.12.1981 00:00:00; 0,260
23.12.1981 00:00:00; 0,230
24.12.1981 00:00:00; 0,220
25.12.1981 00:00:00; 0,209
26.12.1981 00:00:00; 0,214
27.12.1981 00:00:00; 0,222
28.12.1981 00:00:00; 0,212
29.12.1981 00:00:00; 0,224
30.12.1981 00:00:00; 0,236
31.12.1981 00:00:00; 0,597
01.01.1982 00:00:00; 0,794
02.01.1982 00:00:00; 0,607
03.01.1982 00:00:00; 0,467
04.01.1982 00:00:00; 0,717
05.01.1982 00:00:00;  1,16
06.01.1982 00:00:00;  1,53
07.01.1982 00:00:00; 0,735
08.01.1982 00:00:00; 0,657
09.01.1982 00:00:00; 0,898
10.01.1982 00:00:00; 0,902
11.01.1982 00:00:00; 0,538
12.01.1982 00:00:00;  1,17
13.01.1982 00:00:00; 0,591
14.01.1982 00:00:00; 0,399
15.01.1982 00:00:00; 0,342
16.01.1982 00:00:00; 0,311
17.01.1982 00:00:00; 0,300
18.01.1982 00:00:00; 0,271
19.01.1982 00:00:00; 0,243
20.01.1982 00:00:00; 0,350
21.01.1982 00:00:00;  1,04
22.01.1982 00:00:00; 0,992
23.01.1982 00:00:00; 0,129
24.01.1982 00:00:00; 0,145
25.01.1982 00:00:00; 0,144
26.01.1982 00:00:00; 0,249
27.01.1982 00:00:00; 0,179
28.01.1982 00:00:00; 0,177
29.01.1982 00:00:00; 0,211
30.01.1982 00:00:00;  1,30
31.01.1982 00:00:00;  1,48
01.02.1982 00:00:00; 0,798
02.02.1982 00:00:00; 0,466
03.02.1982 00:00:00; 0,365
04.02.1982 00:00:00; 0,423
05.02.1982 00:00:00; 0,320
06.02.1982 00:00:00; 0,225
07.02.1982 00:00:00; 0,217
08.02.1982 00:00:00; 0,314
09.02.1982 00:00:00; 0,404
10.02.1982 00:00:00; 0,339
11.02.1982 00:00:00; 0,309
12.02.1982 00:00:00; 0,325
13.02.1982 00:00:00; 0,324
14.02.1982 00:00:00; 0,303
15.02.1982 00:00:00; 0,286
16.02.1982 00:00:00; 0,271
17.02.1982 00:00:00; 0,242
18.02.1982 00:00:00; 0,237
19.02.1982 00:00:00; 0,231
20.02.1982 00:00:00; 0,226
21.02.1982 00:00:00; 0,207
22.02.1982 00:00:00; 0,262
23.02.1982 00:00:00; 0,427
24.02.1982 00:00:00; 0,739
25.02.1982 00:00:00; 0,639
26.02.1982 00:00:00; 0,521
27.02.1982 00:00:00; 0,504
28.02.1982 00:00:00; 0,534
01.03.1982 00:00:00; 0,763
02.03.1982 00:00:00; 0,409
03.03.1982 00:00:00; 0,160
04.03.1982 00:00:00; 0,162
05.03.1982 00:00:00; 0,152
06.03.1982 00:00:00; 0,116
07.03.1982 00:00:00; 0,090
08.03.1982 00:00:00; 0,079
09.03.1982 00:00:00; 0,076
10.03.1982 00:00:00; 0,070
11.03.1982 00:00:00; 0,083
12.03.1982 00:00:00; 0,088
13.03.1982 00:00:00; 0,086
14.03.1982 00:00:00; 0,078
15.03.1982 00:00:00; 0,077
16.03.1982 00:00:00; 0,077
17.03.1982 00:00:00; 0,072
18.03.1982 00:00:00; 0,074
19.03.1982 00:00:00; 0,072
20.03.1982 00:00:00; 0,070
21.03.1982 00:00:00; 0,067
22.03.1982 00:00:00; 0,075
23.03.1982 00:00:00; 0,086
24.03.1982 00:00:00; 0,090
25.03.1982 00:00:00; 0,092
26.03.1982 00:00:00; 0,107
27.03.1982 00:00:00; 0,194
28.03.1982 00:00:00; 0,304
29.03.1982 00:00:00; 0,288
30.03.1982 00:00:00; 0,272
31.03.1982 00:00:00; 0,332
01.04.1982 00:00:00; 0,375
02.04.1982 00:00:00; 0,382
03.04.1982 00:00:00; 0,447
04.04.1982 00:00:00; 0,324
05.04.1982 00:00:00; 0,336
06.04.1982 00:00:00; 0,382
07.04.1982 00:00:00; 0,450
08.04.1982 00:00:00; 0,399
09.04.1982 00:00:00; 0,349
10.04.1982 00:00:00; 0,182
11.04.1982 00:00:00; 0,140
12.04.1982 00:00:00; 0,144
13.04.1982 00:00:00; 0,105
14.04.1982 00:00:00; 0,084
15.04.1982 00:00:00; 0,080
16.04.1982 00:00:00; 0,083
17.04.1982 00:00:00; 0,086
18.04.1982 00:00:00; 0,081
19.04.1982 00:00:00; 0,088
20.04.1982 00:00:00; 0,085
21.04.1982 00:00:00; 0,078
22.04.1982 00:00:00; 0,075
23.04.1982 00:00:00; 0,075
24.04.1982 00:00:00; 0,090
25.04.1982 00:00:00; 0,102
26.04.1982 00:00:00; 0,084
27.04.1982 00:00:00; 0,085
28.04.1982 00:00:00; 0,078
29.04.1982 00:00:00; 0,149
30.04.1982 00:00:00; 0,243
01.05.1982 00:00:00; 0,122
02.05.1982 00:00:00; 0,115
03.05.1982 00:00:00; 0,103
04.05.1982 00:00:00; 0,097
05.05.1982 00:00:00; 0,092
06.05.1982 00:00:00; 0,095
07.05.1982 00:00:00; 0,188
08.05.1982 00:00:00; 0,122
09.05.1982 00:00:00; 0,112
10.05.1982 00:00:00; 0,100
11.05.1982 00:00:00; 0,085
12.05.1982 00:00:00; 0,082
13.05.1982 00:00:00; 0,077
14.05.1982 00:00:00; 0,071
15.05.1982 00:00:00; 0,068
16.05.1982 00:00:00; 0,069
17.05.1982 00:00:00; 0,066
18.05.1982 00:00:00; 0,060
19.05.1982 00:00:00; 0,057
20.05.1982 00:00:00; 0,057
21.05.1982 00:00:00; 0,146
22.05.1982 00:00:00; 0,066
23.05.1982 00:00:00; 0,068
24.05.1982 00:00:00; 0,111
25.05.1982 00:00:00; 0,090
26.05.1982 00:00:00; 0,061
27.05.1982 00:00:00; 0,050
28.05.1982 00:00:00; 0,044
29.05.1982 00:00:00; 0,044
30.05.1982 00:00:00; 0,049
31.05.1982 00:00:00; 0,047
01.06.1982 00:00:00; 0,048
02.06.1982 00:00:00; 0,045
03.06.1982 00:00:00; 0,046
04.06.1982 00:00:00; 0,046
05.06.1982 00:00:00; 0,043
06.06.1982 00:00:00; 0,055
07.06.1982 00:00:00; 0,221
08.06.1982 00:00:00; 0,063
09.06.1982 00:00:00; 0,050
10.06.1982 00:00:00; 0,049
11.06.1982 00:00:00; 0,183
12.06.1982 00:00:00; 0,662
13.06.1982 00:00:00; 0,256
14.06.1982 00:00:00; 0,395
15.06.1982 00:00:00; 0,254
16.06.1982 00:00:00; 0,486
17.06.1982 00:00:00; 0,641
18.06.1982 00:00:00; 0,499
19.06.1982 00:00:00; 0,320
20.06.1982 00:00:00; 0,130
21.06.1982 00:00:00; 0,086
22.06.1982 00:00:00; 0,263
23.06.1982 00:00:00; 0,583
24.06.1982 00:00:00; 0,190
25.06.1982 00:00:00; 0,099
26.06.1982 00:00:00; 0,252
27.06.1982 00:00:00; 0,681
28.06.1982 00:00:00; 0,246
29.06.1982 00:00:00;  1,18
30.06.1982 00:00:00; 0,259
01.07.1982 00:00:00; 0,116
02.07.1982 00:00:00; 0,070
03.07.1982 00:00:00; 0,063
04.07.1982 00:00:00; 0,221
05.07.1982 00:00:00; 0,065
06.07.1982 00:00:00; 0,054
07.07.1982 00:00:00; 0,043
08.07.1982 00:00:00; 0,042
09.07.1982 00:00:00; 0,038
10.07.1982 00:00:00; 0,037
11.07.1982 00:00:00; 0,035
12.07.1982 00:00:00; 0,033
13.07.1982 00:00:00; 0,031
14.07.1982 00:00:00; 0,029
15.07.1982 00:00:00; 0,027
16.07.1982 00:00:00; 0,026
17.07.1982 00:00:00; 0,033
18.07.1982 00:00:00; 0,031
19.07.1982 00:00:00; 0,029
20.07.1982 00:00:00; 0,026
21.07.1982 00:00:00; 0,026
22.07.1982 00:00:00; 0,025
23.07.1982 00:00:00; 0,024
24.07.1982 00:00:00; 0,048
25.07.1982 00:00:00; 0,035
26.07.1982 00:00:00; 0,577
27.07.1982 00:00:00; 0,449
28.07.1982 00:00:00; 0,162
29.07.1982 00:00:00; 0,068
30.07.1982 00:00:00; 0,054
31.07.1982 00:00:00; 0,058
01.08.1982 00:00:00; 0,048
02.08.1982 00:00:00; 0,042
03.08.1982 00:00:00; 0,041
04.08.1982 00:00:00; 0,037
05.08.1982 00:00:00; 0,041
06.08.1982 00:00:00; 0,324
07.08.1982 00:00:00; 0,275
08.08.1982 00:00:00; 0,088
09.08.1982 00:00:00; 0,610
10.08.1982 00:00:00; 0,130
11.08.1982 00:00:00; 0,068
12.08.1982 00:00:00; 0,052
13.08.1982 00:00:00; 0,049
14.08.1982 00:00:00; 0,049
15.08.1982 00:00:00; 0,267
16.08.1982 00:00:00; 0,187
17.08.1982 00:00:00; 0,589
18.08.1982 00:00:00; 0,147
19.08.1982 00:00:00; 0,071
20.08.1982 00:00:00; 0,351
21.08.1982 00:00:00; 0,248
22.08.1982 00:00:00; 0,087
23.08.1982 00:00:00; 0,063
24.08.1982 00:00:00; 0,075
25.08.1982 00:00:00; 0,059
26.08.1982 00:00:00; 0,048
27.08.1982 00:00:00; 0,054
28.08.1982 00:00:00; 0,197
29.08.1982 00:00:00; 0,135
30.08.1982 00:00:00; 0,064
31.08.1982 00:00:00; 0,783
01.09.1982 00:00:00; 0,361
02.09.1982 00:00:00; 0,105
03.09.1982 00:00:00; 0,069
04.09.1982 00:00:00; 0,055
05.09.1982 00:00:00; 0,048
06.09.1982 00:00:00; 0,055
07.09.1982 00:00:00; 0,111
08.09.1982 00:00:00; 0,077
09.09.1982 00:00:00; 0,055
10.09.1982 00:00:00; 0,045
11.09.1982 00:00:00; 0,041
12.09.1982 00:00:00; 0,038
13.09.1982 00:00:00; 0,035
14.09.1982 00:00:00; 0,038
15.09.1982 00:00:00; 0,033
16.09.1982 00:00:00; 0,033
17.09.1982 00:00:00; 0,032
18.09.1982 00:00:00; 0,032
19.09.1982 00:00:00; 0,030
20.09.1982 00:00:00; 0,028
21.09.1982 00:00:00; 0,028
22.09.1982 00:00:00; 0,035
23.09.1982 00:00:00; 0,059
24.09.1982 00:00:00; 0,037
25.09.1982 00:00:00; 0,032
26.09.1982 00:00:00; 0,389
27.09.1982 00:00:00;  1,33
28.09.1982 00:00:00; 0,081
29.09.1982 00:00:00; 0,049
30.09.1982 00:00:00; 0,220
01.10.1982 00:00:00;  1,28
02.10.1982 00:00:00; 0,243
03.10.1982 00:00:00; 0,123
04.10.1982 00:00:00; 0,081
05.10.1982 00:00:00; 0,070
06.10.1982 00:00:00; 0,560
07.10.1982 00:00:00; 0,430
08.10.1982 00:00:00; 0,677
09.10.1982 00:00:00; 0,402
10.10.1982 00:00:00; 0,181
11.10.1982 00:00:00; 0,191
12.10.1982 00:00:00; 0,191
13.10.1982 00:00:00; 0,128
14.10.1982 00:00:00; 0,130
15.10.1982 00:00:00; 0,148
16.10.1982 00:00:00; 0,140
17.10.1982 00:00:00; 0,097
18.10.1982 00:00:00; 0,075
19.10.1982 00:00:00; 0,066
20.10.1982 00:00:00; 0,060
21.10.1982 00:00:00; 0,054
22.10.1982 00:00:00; 0,053
23.10.1982 00:00:00; 0,055
24.10.1982 00:00:00; 0,089
25.10.1982 00:00:00; 0,318
26.10.1982 00:00:00; 0,090
27.10.1982 00:00:00; 0,070
28.10.1982 00:00:00; 0,059
29.10.1982 00:00:00; 0,054
30.10.1982 00:00:00; 0,051
31.10.1982 00:00:00; 0,051
01.11.1982 00:00:00; 0,051
02.11.1982 00:00:00; 0,048
03.11.1982 00:00:00; 0,047
04.11.1982 00:00:00; 0,047
05.11.1982 00:00:00; 0,047
06.11.1982 00:00:00; 0,046
07.11.1982 00:00:00; 0,046
08.11.1982 00:00:00; 0,045
09.11.1982 00:00:00; 0,045
10.11.1982 00:00:00; 0,049
11.11.1982 00:00:00; 0,048
12.11.1982 00:00:00; 0,047
13.11.1982 00:00:00; 0,109
14.11.1982 00:00:00; 0,166
15.11.1982 00:00:00; 0,074
16.11.1982 00:00:00; 0,062
17.11.1982 00:00:00; 0,070
18.11.1982 00:00:00; 0,826
19.11.1982 00:00:00; 0,655
20.11.1982 00:00:00; 0,271
21.11.1982 00:00:00; 0,105
22.11.1982 00:00:00; 0,070
23.11.1982 00:00:00; 0,059
24.11.1982 00:00:00; 0,054
25.11.1982 00:00:00; 0,055
26.11.1982 00:00:00; 0,050
27.11.1982 00:00:00; 0,045
28.11.1982 00:00:00; 0,045
29.11.1982 00:00:00; 0,045
30.11.1982 00:00:00; 0,042
01.12.1982 00:00:00; 0,040
02.12.1982 00:00:00; 0,039
03.12.1982 00:00:00; 0,037
04.12.1982 00:00:00; 0,036
05.12.1982 00:00:00; 0,036
06.12.1982 00:00:00; 0,035
07.12.1982 00:00:00; 0,051
08.12.1982 00:00:00; 0,236
09.12.1982 00:00:00; 0,293
10.12.1982 00:00:00; 0,140
11.12.1982 00:00:00; 0,099
12.12.1982 00:00:00; 0,069
13.12.1982 00:00:00; 0,085
14.12.1982 00:00:00; 0,068
15.12.1982 00:00:00; 0,126
16.12.1982 00:00:00; 0,500
17.12.1982 00:00:00; 0,382
18.12.1982 00:00:00; 0,365
19.12.1982 00:00:00; 0,145
20.12.1982 00:00:00; 0,377
21.12.1982 00:00:00; 0,775
22.12.1982 00:00:00; 0,209
23.12.1982 00:00:00; 0,111
24.12.1982 00:00:00; 0,075
25.12.1982 00:00:00; 0,080
26.12.1982 00:00:00; 0,057
27.12.1982 00:00:00; 0,054
28.12.1982 00:00:00; 0,245
29.12.1982 00:00:00; 0,105
30.12.1982 00:00:00; 0,086
31.12.1982 00:00:00; 0,236
01.01.1983 00:00:00; 0,089
02.01.1983 00:00:00; 0,054
03.01.1983 00:00:00; 0,147
04.01.1983 00:00:00; 0,313
05.01.1983 00:00:00; 0,806
06.01.1983 00:00:00; 0,526
07.01.1983 00:00:00; 0,195
08.01.1983 00:00:00; 0,120
09.01.1983 00:00:00; 0,092
10.01.1983 00:00:00; 0,074
11.01.1983 00:00:00; 0,070
12.01.1983 00:00:00; 0,064
13.01.1983 00:00:00; 0,062
14.01.1983 00:00:00; 0,064
15.01.1983 00:00:00; 0,059
16.01.1983 00:00:00; 0,272
17.01.1983 00:00:00; 0,223
18.01.1983 00:00:00; 0,122
19.01.1983 00:00:00; 0,083
20.01.1983 00:00:00; 0,072
21.01.1983 00:00:00; 0,066
22.01.1983 00:00:00; 0,062
23.01.1983 00:00:00; 0,163
24.01.1983 00:00:00; 0,055
25.01.1983 00:00:00; 0,063
26.01.1983 00:00:00; 0,364
27.01.1983 00:00:00; 0,201
28.01.1983 00:00:00; 0,107
29.01.1983 00:00:00; 0,077
30.01.1983 00:00:00; 0,097
31.01.1983 00:00:00; 0,095
01.02.1983 00:00:00; 0,575
02.02.1983 00:00:00; 0,202
03.02.1983 00:00:00; 0,094
04.02.1983 00:00:00; 0,074
05.02.1983 00:00:00; 0,262
06.02.1983 00:00:00; 0,142
07.02.1983 00:00:00; 0,070
08.02.1983 00:00:00; 0,055
09.02.1983 00:00:00; 0,047
10.02.1983 00:00:00; 0,049
11.02.1983 00:00:00; 0,047
12.02.1983 00:00:00; 0,043
13.02.1983 00:00:00; 0,052
14.02.1983 00:00:00; 0,050
15.02.1983 00:00:00; 0,043
16.02.1983 00:00:00; 0,043
17.02.1983 00:00:00; 0,040
18.02.1983 00:00:00; 0,042
19.02.1983 00:00:00; 0,040
20.02.1983 00:00:00; 0,039
21.02.1983 00:00:00; 0,044
22.02.1983 00:00:00; 0,039
23.02.1983 00:00:00; 0,041
24.02.1983 00:00:00; 0,041
25.02.1983 00:00:00; 0,042
26.02.1983 00:00:00; 0,073
27.02.1983 00:00:00; 0,799
28.02.1983 00:00:00; 0,964
01.03.1983 00:00:00; 0,532
02.03.1983 00:00:00; 0,171
03.03.1983 00:00:00; 0,071
04.03.1983 00:00:00; 0,064
05.03.1983 00:00:00; 0,073
06.03.1983 00:00:00; 0,093
07.03.1983 00:00:00; 0,122
08.03.1983 00:00:00; 0,155
09.03.1983 00:00:00; 0,219
10.03.1983 00:00:00; 0,277
11.03.1983 00:00:00; 0,149
12.03.1983 00:00:00; 0,132
13.03.1983 00:00:00; 0,086
14.03.1983 00:00:00; 0,065
15.03.1983 00:00:00; 0,077
16.03.1983 00:00:00; 0,072
17.03.1983 00:00:00; 0,063
18.03.1983 00:00:00; 0,072
19.03.1983 00:00:00; 0,644
20.03.1983 00:00:00; 0,476
21.03.1983 00:00:00; 0,193
22.03.1983 00:00:00; 0,113
23.03.1983 00:00:00; 0,086
24.03.1983 00:00:00; 0,077
25.03.1983 00:00:00; 0,227
26.03.1983 00:00:00; 0,143
27.03.1983 00:00:00; 0,131
28.03.1983 00:00:00; 0,165
29.03.1983 00:00:00; 0,199
30.03.1983 00:00:00; 0,126
31.03.1983 00:00:00; 0,129
01.04.1983 00:00:00; 0,130
02.04.1983 00:00:00; 0,200
03.04.1983 00:00:00; 0,484
04.04.1983 00:00:00; 0,440
05.04.1983 00:00:00; 0,400
06.04.1983 00:00:00; 0,632
07.04.1983 00:00:00; 0,889
08.04.1983 00:00:00;  1,07
09.04.1983 00:00:00; 0,846
10.04.1983 00:00:00; 0,515
11.04.1983 00:00:00; 0,254
12.04.1983 00:00:00; 0,167
13.04.1983 00:00:00; 0,160
14.04.1983 00:00:00; 0,179
15.04.1983 00:00:00; 0,485
16.04.1983 00:00:00; 0,686
17.04.1983 00:00:00; 0,633
18.04.1983 00:00:00; 0,378
19.04.1983 00:00:00; 0,205
20.04.1983 00:00:00; 0,145
21.04.1983 00:00:00; 0,088
22.04.1983 00:00:00; 0,151
23.04.1983 00:00:00; 0,078
24.04.1983 00:00:00; 0,066
25.04.1983 00:00:00; 0,058
26.04.1983 00:00:00; 0,054
27.04.1983 00:00:00; 0,056
28.04.1983 00:00:00; 0,050
29.04.1983 00:00:00; 0,054
30.04.1983 00:00:00; 0,048
01.05.1983 00:00:00; 0,082
02.05.1983 00:00:00; 0,062
03.05.1983 00:00:00; 0,051
04.05.1983 00:00:00; 0,072
05.05.1983 00:00:00; 0,067
06.05.1983 00:00:00; 0,053
07.05.1983 00:00:00; 0,064
08.05.1983 00:00:00; 0,548
09.05.1983 00:00:00; 0,231
10.05.1983 00:00:00; 0,138
11.05.1983 00:00:00; 0,198
12.05.1983 00:00:00; 0,081
13.05.1983 00:00:00; 0,059
14.05.1983 00:00:00; 0,049
15.05.1983 00:00:00; 0,046
16.05.1983 00:00:00; 0,043
17.05.1983 00:00:00; 0,039
18.05.1983 00:00:00; 0,045
19.05.1983 00:00:00; 0,083
20.05.1983 00:00:00; 0,048
21.05.1983 00:00:00; 0,038
22.05.1983 00:00:00; 0,353
23.05.1983 00:00:00; 0,479
24.05.1983 00:00:00; 0,440
25.05.1983 00:00:00; 0,571
26.05.1983 00:00:00; 0,632
27.05.1983 00:00:00; 0,383
28.05.1983 00:00:00; 0,157
29.05.1983 00:00:00; 0,092
30.05.1983 00:00:00; 0,069
31.05.1983 00:00:00; 0,058
01.06.1983 00:00:00; 0,050
02.06.1983 00:00:00; 0,047
03.06.1983 00:00:00; 0,043
04.06.1983 00:00:00; 0,038
05.06.1983 00:00:00; 0,035
06.06.1983 00:00:00; 0,037
07.06.1983 00:00:00; 0,039
08.06.1983 00:00:00; 0,033
09.06.1983 00:00:00; 0,121
10.06.1983 00:00:00; 0,058
11.06.1983 00:00:00; 0,039
12.06.1983 00:00:00; 0,028
13.06.1983 00:00:00; 0,140
14.06.1983 00:00:00;  2,57
15.06.1983 00:00:00; 0,336
16.06.1983 00:00:00; 0,238
17.06.1983 00:00:00; 0,130
18.06.1983 00:00:00; 0,088
19.06.1983 00:00:00; 0,071
20.06.1983 00:00:00; 0,055
21.06.1983 00:00:00; 0,051
22.06.1983 00:00:00; 0,174
23.06.1983 00:00:00; 0,075
24.06.1983 00:00:00; 0,059
25.06.1983 00:00:00; 0,047
26.06.1983 00:00:00; 0,045
27.06.1983 00:00:00; 0,039
28.06.1983 00:00:00; 0,147
29.06.1983 00:00:00; 0,056
30.06.1983 00:00:00; 0,040
01.07.1983 00:00:00; 0,052
02.07.1983 00:00:00; 0,072
03.07.1983 00:00:00; 0,045
04.07.1983 00:00:00; 0,036
05.07.1983 00:00:00; 0,032
06.07.1983 00:00:00; 0,037
07.07.1983 00:00:00; 0,037
08.07.1983 00:00:00; 0,214
09.07.1983 00:00:00; 0,053
10.07.1983 00:00:00; 0,038
11.07.1983 00:00:00; 0,035
12.07.1983 00:00:00; 0,031
13.07.1983 00:00:00; 0,029
14.07.1983 00:00:00; 0,026
15.07.1983 00:00:00; 0,021
16.07.1983 00:00:00; 0,021
17.07.1983 00:00:00; 0,021
18.07.1983 00:00:00; 0,021
19.07.1983 00:00:00; 0,022
20.07.1983 00:00:00; 0,022
21.07.1983 00:00:00; 0,022
22.07.1983 00:00:00; 0,023
23.07.1983 00:00:00; 0,023
24.07.1983 00:00:00; 0,024
25.07.1983 00:00:00; 0,023
26.07.1983 00:00:00; 0,022
27.07.1983 00:00:00; 0,023
28.07.1983 00:00:00; 0,022
29.07.1983 00:00:00; 0,020
30.07.1983 00:00:00; 0,020
31.07.1983 00:00:00; 0,021
01.08.1983 00:00:00; 0,121
02.08.1983 00:00:00; 0,177
03.08.1983 00:00:00; 0,719
04.08.1983 00:00:00; 0,226
05.08.1983 00:00:00; 0,057
06.08.1983 00:00:00;  1,39
07.08.1983 00:00:00; 0,351
08.08.1983 00:00:00; 0,064
09.08.1983 00:00:00; 0,038
10.08.1983 00:00:00; 0,028
11.08.1983 00:00:00; 0,029
12.08.1983 00:00:00; 0,026
13.08.1983 00:00:00; 0,023
14.08.1983 00:00:00; 0,023
15.08.1983 00:00:00; 0,020
16.08.1983 00:00:00; 0,024
17.08.1983 00:00:00; 0,029
18.08.1983 00:00:00; 0,029
19.08.1983 00:00:00; 0,022
20.08.1983 00:00:00; 0,023
21.08.1983 00:00:00; 0,019
22.08.1983 00:00:00; 0,028
23.08.1983 00:00:00; 0,018
24.08.1983 00:00:00; 0,017
25.08.1983 00:00:00; 0,019
26.08.1983 00:00:00; 0,020
27.08.1983 00:00:00; 0,020
28.08.1983 00:00:00; 0,019
29.08.1983 00:00:00; 0,025
30.08.1983 00:00:00; 0,021
31.08.1983 00:00:00; 0,020
01.09.1983 00:00:00; 0,025
02.09.1983 00:00:00; 0,124
03.09.1983 00:00:00; 0,040
04.09.1983 00:00:00; 0,035
05.09.1983 00:00:00; 0,024
06.09.1983 00:00:00; 0,051
07.09.1983 00:00:00; 0,031
08.09.1983 00:00:00; 0,025
09.09.1983 00:00:00; 0,022
10.09.1983 00:00:00; 0,370
11.09.1983 00:00:00;  1,59
12.09.1983 00:00:00; 0,415
13.09.1983 00:00:00; 0,252
14.09.1983 00:00:00; 0,192
15.09.1983 00:00:00; 0,159
16.09.1983 00:00:00;  1,18
17.09.1983 00:00:00; 0,691
18.09.1983 00:00:00; 0,590
19.09.1983 00:00:00; 0,277
