Messstelle:                ;Mitterbach (Brücke)
27.09.1983 00:00:00;    67
28.09.1983 00:00:00;    66
29.09.1983 00:00:00;    65
30.09.1983 00:00:00;    65
01.10.1983 00:00:00;    70
02.10.1983 00:00:00;    75
03.10.1983 00:00:00;    71
04.10.1983 00:00:00;    66
05.10.1983 00:00:00;    64
06.10.1983 00:00:00;    62
07.10.1983 00:00:00;    61
08.10.1983 00:00:00;    61
09.10.1983 00:00:00;    63
10.10.1983 00:00:00;    67
11.10.1983 00:00:00;    69
12.10.1983 00:00:00;    72
13.10.1983 00:00:00;    72
14.10.1983 00:00:00;    70
15.10.1983 00:00:00;    68
16.10.1983 00:00:00;    66
17.10.1983 00:00:00;    67
18.10.1983 00:00:00;    68
19.10.1983 00:00:00;    67
20.10.1983 00:00:00;    68
21.10.1983 00:00:00;    69
22.10.1983 00:00:00;    67
23.10.1983 00:00:00;    66
24.10.1983 00:00:00;    64
25.10.1983 00:00:00;    63
26.10.1983 00:00:00;    63
27.10.1983 00:00:00;    62
28.10.1983 00:00:00;    62
29.10.1983 00:00:00;    61
30.10.1983 00:00:00;    62
31.10.1983 00:00:00;    62
01.11.1983 00:00:00;    63
02.11.1983 00:00:00;    62
03.11.1983 00:00:00;    62
04.11.1983 00:00:00;    61
05.11.1983 00:00:00;    61
06.11.1983 00:00:00;    62
07.11.1983 00:00:00;    61
08.11.1983 00:00:00;    61
09.11.1983 00:00:00;    61
10.11.1983 00:00:00;    61
11.11.1983 00:00:00;    61
12.11.1983 00:00:00;    61
13.11.1983 00:00:00;    61
14.11.1983 00:00:00;    60
15.11.1983 00:00:00;    60
16.11.1983 00:00:00;    60
17.11.1983 00:00:00;    60
18.11.1983 00:00:00;    60
19.11.1983 00:00:00;    59
20.11.1983 00:00:00;    59
21.11.1983 00:00:00;    58
22.11.1983 00:00:00;    58
23.11.1983 00:00:00;    57
24.11.1983 00:00:00;    57
25.11.1983 00:00:00;    57
26.11.1983 00:00:00;    58
27.11.1983 00:00:00;    62
28.11.1983 00:00:00;    70
29.11.1983 00:00:00;    71
30.11.1983 00:00:00;    70
01.12.1983 00:00:00;    69
02.12.1983 00:00:00;    66
03.12.1983 00:00:00;    64
04.12.1983 00:00:00;    63
05.12.1983 00:00:00;    62
06.12.1983 00:00:00;    62
07.12.1983 00:00:00;    63
08.12.1983 00:00:00;    62
09.12.1983 00:00:00;    62
10.12.1983 00:00:00;    62
11.12.1983 00:00:00;    62
12.12.1983 00:00:00;    61
13.12.1983 00:00:00;    61
14.12.1983 00:00:00;    60
15.12.1983 00:00:00;    60
16.12.1983 00:00:00;    60
17.12.1983 00:00:00;    61
18.12.1983 00:00:00;    61
19.12.1983 00:00:00;    62
20.12.1983 00:00:00;    64
21.12.1983 00:00:00;    65
22.12.1983 00:00:00;    64
23.12.1983 00:00:00;    64
24.12.1983 00:00:00;    78
25.12.1983 00:00:00;    86
26.12.1983 00:00:00;    83
27.12.1983 00:00:00;    83
28.12.1983 00:00:00;    79
29.12.1983 00:00:00;    77
30.12.1983 00:00:00;    76
31.12.1983 00:00:00;    75
01.01.1984 00:00:00;    74
02.01.1984 00:00:00;    72
03.01.1984 00:00:00;    71
04.01.1984 00:00:00;    70
05.01.1984 00:00:00;    69
06.01.1984 00:00:00;    68
07.01.1984 00:00:00;    67
08.01.1984 00:00:00;    66
09.01.1984 00:00:00;    65
10.01.1984 00:00:00;    65
11.01.1984 00:00:00;    65
12.01.1984 00:00:00;    63
13.01.1984 00:00:00;    64
14.01.1984 00:00:00;    64
15.01.1984 00:00:00;    65
16.01.1984 00:00:00;    67
17.01.1984 00:00:00;    66
18.01.1984 00:00:00;    65
19.01.1984 00:00:00;    65
20.01.1984 00:00:00;    65
21.01.1984 00:00:00;    64
22.01.1984 00:00:00;    64
23.01.1984 00:00:00;    64
24.01.1984 00:00:00;    65
25.01.1984 00:00:00;    65
26.01.1984 00:00:00;    65
27.01.1984 00:00:00;    64
28.01.1984 00:00:00;    64
29.01.1984 00:00:00;    64
30.01.1984 00:00:00;    64
31.01.1984 00:00:00;    64
01.02.1984 00:00:00;    64
02.02.1984 00:00:00;    63
03.02.1984 00:00:00;    63
04.02.1984 00:00:00;    63
05.02.1984 00:00:00;    63
06.02.1984 00:00:00;    63
07.02.1984 00:00:00;    65
08.02.1984 00:00:00;    65
09.02.1984 00:00:00;    67
10.02.1984 00:00:00;    65
11.02.1984 00:00:00;    64
12.02.1984 00:00:00;    64
13.02.1984 00:00:00;    63
14.02.1984 00:00:00;    63
15.02.1984 00:00:00;    62
16.02.1984 00:00:00;    62
17.02.1984 00:00:00;    62
18.02.1984 00:00:00;    62
19.02.1984 00:00:00;    62
20.02.1984 00:00:00;    62
21.02.1984 00:00:00;    62
22.02.1984 00:00:00;    62
23.02.1984 00:00:00;    62
24.02.1984 00:00:00;    62
25.02.1984 00:00:00;    62
26.02.1984 00:00:00;    63
27.02.1984 00:00:00;    63
28.02.1984 00:00:00;    63
29.02.1984 00:00:00;    63
01.03.1984 00:00:00;    63
02.03.1984 00:00:00;    64
03.03.1984 00:00:00;    64
04.03.1984 00:00:00;    64
05.03.1984 00:00:00;    63
06.03.1984 00:00:00;    62
07.03.1984 00:00:00;    62
08.03.1984 00:00:00;    62
09.03.1984 00:00:00;    62
10.03.1984 00:00:00;    62
11.03.1984 00:00:00;    61
12.03.1984 00:00:00;    61
13.03.1984 00:00:00;    61
14.03.1984 00:00:00;    62
15.03.1984 00:00:00;    62
16.03.1984 00:00:00;    62
17.03.1984 00:00:00;    62
18.03.1984 00:00:00;    63
19.03.1984 00:00:00;    63
20.03.1984 00:00:00;    63
21.03.1984 00:00:00;    63
22.03.1984 00:00:00;    63
23.03.1984 00:00:00;    64
24.03.1984 00:00:00;    65
25.03.1984 00:00:00;    66
26.03.1984 00:00:00;    70
27.03.1984 00:00:00;    71
28.03.1984 00:00:00;    71
29.03.1984 00:00:00;    73
30.03.1984 00:00:00;    77
31.03.1984 00:00:00;    76
01.04.1984 00:00:00;    73
02.04.1984 00:00:00;    73
03.04.1984 00:00:00;    74
04.04.1984 00:00:00;    73
05.04.1984 00:00:00;    71
06.04.1984 00:00:00;    70
07.04.1984 00:00:00;    70
08.04.1984 00:00:00;    70
09.04.1984 00:00:00;    71
10.04.1984 00:00:00;    72
11.04.1984 00:00:00;    73
12.04.1984 00:00:00;    74
13.04.1984 00:00:00;    73
14.04.1984 00:00:00;    71
15.04.1984 00:00:00;    76
16.04.1984 00:00:00;    86
17.04.1984 00:00:00;    89
18.04.1984 00:00:00;    82
19.04.1984 00:00:00;    78
20.04.1984 00:00:00;    76
21.04.1984 00:00:00;    76
22.04.1984 00:00:00;    76
23.04.1984 00:00:00;    81
24.04.1984 00:00:00;    87
25.04.1984 00:00:00;    83
26.04.1984 00:00:00;    82
27.04.1984 00:00:00;    85
28.04.1984 00:00:00;    80
29.04.1984 00:00:00;    76
30.04.1984 00:00:00;    74
01.05.1984 00:00:00;    74
02.05.1984 00:00:00;    77
03.05.1984 00:00:00;    83
04.05.1984 00:00:00;    86
05.05.1984 00:00:00;    90
06.05.1984 00:00:00;    91
07.05.1984 00:00:00;    91
08.05.1984 00:00:00;    94
09.05.1984 00:00:00;    83
10.05.1984 00:00:00;    76
11.05.1984 00:00:00;    76
12.05.1984 00:00:00;    74
13.05.1984 00:00:00;    74
14.05.1984 00:00:00;    77
15.05.1984 00:00:00;    98
16.05.1984 00:00:00;    93
17.05.1984 00:00:00;    86
18.05.1984 00:00:00;    82
19.05.1984 00:00:00;    81
20.05.1984 00:00:00;    81
21.05.1984 00:00:00;    86
22.05.1984 00:00:00;    87
23.05.1984 00:00:00;    82
24.05.1984 00:00:00;    84
25.05.1984 00:00:00;    82
26.05.1984 00:00:00;    80
27.05.1984 00:00:00;    78
28.05.1984 00:00:00;    77
29.05.1984 00:00:00;    76
30.05.1984 00:00:00;    74
31.05.1984 00:00:00;    73
01.06.1984 00:00:00;    72
02.06.1984 00:00:00;    72
03.06.1984 00:00:00;    72
04.06.1984 00:00:00;    71
05.06.1984 00:00:00;    69
06.06.1984 00:00:00;    68
07.06.1984 00:00:00;    69
08.06.1984 00:00:00;    69
09.06.1984 00:00:00;    71
10.06.1984 00:00:00;    71
11.06.1984 00:00:00;    70
12.06.1984 00:00:00;    71
13.06.1984 00:00:00;    70
14.06.1984 00:00:00;    69
15.06.1984 00:00:00;    69
16.06.1984 00:00:00;    68
17.06.1984 00:00:00;    68
18.06.1984 00:00:00;    66
19.06.1984 00:00:00;    65
20.06.1984 00:00:00;    65
21.06.1984 00:00:00;    65
22.06.1984 00:00:00;    65
23.06.1984 00:00:00;    65
24.06.1984 00:00:00;    64
25.06.1984 00:00:00;    66
26.06.1984 00:00:00;    68
27.06.1984 00:00:00;    68
28.06.1984 00:00:00;    67
29.06.1984 00:00:00;    69
30.06.1984 00:00:00;    70
01.07.1984 00:00:00;    68
02.07.1984 00:00:00;    67
03.07.1984 00:00:00;    66
04.07.1984 00:00:00;    71
05.07.1984 00:00:00;    82
06.07.1984 00:00:00;    77
07.07.1984 00:00:00;    73
08.07.1984 00:00:00;    69
09.07.1984 00:00:00;    68
10.07.1984 00:00:00;    67
11.07.1984 00:00:00;    66
12.07.1984 00:00:00;    65
13.07.1984 00:00:00;    64
14.07.1984 00:00:00;    64
15.07.1984 00:00:00;    64
16.07.1984 00:00:00;    65
17.07.1984 00:00:00;    65
18.07.1984 00:00:00;    69
19.07.1984 00:00:00;    69
20.07.1984 00:00:00;    66
21.07.1984 00:00:00;    65
22.07.1984 00:00:00;    63
23.07.1984 00:00:00;    63
24.07.1984 00:00:00;    63
25.07.1984 00:00:00;    63
26.07.1984 00:00:00;    63
27.07.1984 00:00:00;    65
28.07.1984 00:00:00;    79
29.07.1984 00:00:00;    96
30.07.1984 00:00:00;    91
31.07.1984 00:00:00;    78
01.08.1984 00:00:00;    74
02.08.1984 00:00:00;    72
03.08.1984 00:00:00;    69
04.08.1984 00:00:00;    68
05.08.1984 00:00:00;    67
06.08.1984 00:00:00;    73
07.08.1984 00:00:00;    73
08.08.1984 00:00:00;    72
09.08.1984 00:00:00;    70
10.08.1984 00:00:00;    69
11.08.1984 00:00:00;    68
12.08.1984 00:00:00;    73
13.08.1984 00:00:00;    77
14.08.1984 00:00:00;    74
15.08.1984 00:00:00;    71
16.08.1984 00:00:00;    69
17.08.1984 00:00:00;    66
18.08.1984 00:00:00;    65
19.08.1984 00:00:00;    64
20.08.1984 00:00:00;    64
21.08.1984 00:00:00;    64
22.08.1984 00:00:00;    64
23.08.1984 00:00:00;    64
24.08.1984 00:00:00;    63
25.08.1984 00:00:00;    65
26.08.1984 00:00:00;    66
27.08.1984 00:00:00;    70
28.08.1984 00:00:00;    69
29.08.1984 00:00:00;    68
30.08.1984 00:00:00;    67
31.08.1984 00:00:00;    66
01.09.1984 00:00:00;    64
02.09.1984 00:00:00;    63
03.09.1984 00:00:00;    62
04.09.1984 00:00:00;    62
05.09.1984 00:00:00;    62
06.09.1984 00:00:00;    62
07.09.1984 00:00:00;    62
08.09.1984 00:00:00;    62
09.09.1984 00:00:00;    62
10.09.1984 00:00:00;    62
11.09.1984 00:00:00;    67
12.09.1984 00:00:00;    74
13.09.1984 00:00:00;    81
14.09.1984 00:00:00;    75
15.09.1984 00:00:00;    71
16.09.1984 00:00:00;    68
17.09.1984 00:00:00;    67
18.09.1984 00:00:00;    67
19.09.1984 00:00:00;    66
20.09.1984 00:00:00;    66
21.09.1984 00:00:00;    65
22.09.1984 00:00:00;    65
23.09.1984 00:00:00;    66
24.09.1984 00:00:00;    79
25.09.1984 00:00:00;    84
26.09.1984 00:00:00;    84
27.09.1984 00:00:00;    77
28.09.1984 00:00:00;    72
29.09.1984 00:00:00;    72
30.09.1984 00:00:00;    70
01.10.1984 00:00:00;    68
02.10.1984 00:00:00;    72
03.10.1984 00:00:00;    82
04.10.1984 00:00:00;    84
05.10.1984 00:00:00;    82
06.10.1984 00:00:00;    78
07.10.1984 00:00:00;    76
08.10.1984 00:00:00;    74
09.10.1984 00:00:00;    72
10.10.1984 00:00:00;    71
11.10.1984 00:00:00;    71
12.10.1984 00:00:00;    70
13.10.1984 00:00:00;    70
14.10.1984 00:00:00;    70
15.10.1984 00:00:00;    69
16.10.1984 00:00:00;    66
17.10.1984 00:00:00;    65
18.10.1984 00:00:00;    64
19.10.1984 00:00:00;    64
20.10.1984 00:00:00;    64
21.10.1984 00:00:00;    64
22.10.1984 00:00:00;    64
23.10.1984 00:00:00;    63
24.10.1984 00:00:00;    63
25.10.1984 00:00:00;    63
26.10.1984 00:00:00;    63
27.10.1984 00:00:00;    63
28.10.1984 00:00:00;    63
29.10.1984 00:00:00;    63
30.10.1984 00:00:00;    63
31.10.1984 00:00:00;    63
01.11.1984 00:00:00;    63
02.11.1984 00:00:00;    63
03.11.1984 00:00:00;    63
04.11.1984 00:00:00;    63
05.11.1984 00:00:00;    63
06.11.1984 00:00:00;    63
07.11.1984 00:00:00;    63
08.11.1984 00:00:00;    63
09.11.1984 00:00:00;    63
10.11.1984 00:00:00;    63
11.11.1984 00:00:00;    63
12.11.1984 00:00:00;    62
13.11.1984 00:00:00;    61
14.11.1984 00:00:00;    60
15.11.1984 00:00:00;    60
16.11.1984 00:00:00;    60
17.11.1984 00:00:00;    60
18.11.1984 00:00:00;    61
19.11.1984 00:00:00;    61
20.11.1984 00:00:00;    62
21.11.1984 00:00:00;    62
22.11.1984 00:00:00;    62
23.11.1984 00:00:00;    63
24.11.1984 00:00:00;    65
25.11.1984 00:00:00;    65
26.11.1984 00:00:00;    65
27.11.1984 00:00:00;    64
28.11.1984 00:00:00;    64
29.11.1984 00:00:00;    63
30.11.1984 00:00:00;    62
01.12.1984 00:00:00;    62
02.12.1984 00:00:00;    62
03.12.1984 00:00:00;    62
04.12.1984 00:00:00;    61
05.12.1984 00:00:00;    61
06.12.1984 00:00:00;    60
07.12.1984 00:00:00;    60
08.12.1984 00:00:00;    60
09.12.1984 00:00:00;    60
10.12.1984 00:00:00;    62
11.12.1984 00:00:00;    63
12.12.1984 00:00:00;    63
13.12.1984 00:00:00;    62
14.12.1984 00:00:00;    62
15.12.1984 00:00:00;    62
16.12.1984 00:00:00;    62
17.12.1984 00:00:00;    61
18.12.1984 00:00:00;    62
19.12.1984 00:00:00;    62
20.12.1984 00:00:00;    61
21.12.1984 00:00:00;    62
22.12.1984 00:00:00;    62
23.12.1984 00:00:00;    61
24.12.1984 00:00:00;    61
25.12.1984 00:00:00;    61
26.12.1984 00:00:00;    61
27.12.1984 00:00:00;    61
28.12.1984 00:00:00;    61
29.12.1984 00:00:00;    60
30.12.1984 00:00:00;    60
31.12.1984 00:00:00;    60
01.01.1985 00:00:00;    60
02.01.1985 00:00:00;    61
03.01.1985 00:00:00;    61
04.01.1985 00:00:00;    61
05.01.1985 00:00:00;    61
06.01.1985 00:00:00;    61
07.01.1985 00:00:00;    60
08.01.1985 00:00:00;    59
09.01.1985 00:00:00;    59
10.01.1985 00:00:00;    59
11.01.1985 00:00:00;    59
12.01.1985 00:00:00;    59
13.01.1985 00:00:00;    59
14.01.1985 00:00:00;    58
15.01.1985 00:00:00;    59
16.01.1985 00:00:00;    59
17.01.1985 00:00:00;    59
18.01.1985 00:00:00;    58
19.01.1985 00:00:00;    59
20.01.1985 00:00:00;    58
21.01.1985 00:00:00;    57
22.01.1985 00:00:00;    58
23.01.1985 00:00:00;    58
24.01.1985 00:00:00;    58
25.01.1985 00:00:00;    58
26.01.1985 00:00:00;    58
27.01.1985 00:00:00;    58
28.01.1985 00:00:00;    58
29.01.1985 00:00:00;    58
30.01.1985 00:00:00;    58
31.01.1985 00:00:00;    59
01.02.1985 00:00:00;    66
02.02.1985 00:00:00;    76
03.02.1985 00:00:00;    74
04.02.1985 00:00:00;    70
05.02.1985 00:00:00;    67
06.02.1985 00:00:00;    65
07.02.1985 00:00:00;    67
08.02.1985 00:00:00;    66
09.02.1985 00:00:00;    65
10.02.1985 00:00:00;    65
11.02.1985 00:00:00;    64
12.02.1985 00:00:00;    63
13.02.1985 00:00:00;    62
14.02.1985 00:00:00;    62
15.02.1985 00:00:00;    62
16.02.1985 00:00:00;    61
17.02.1985 00:00:00;    60
18.02.1985 00:00:00;    61
19.02.1985 00:00:00;    61
20.02.1985 00:00:00;    61
21.02.1985 00:00:00;    60
22.02.1985 00:00:00;    61
23.02.1985 00:00:00;    60
24.02.1985 00:00:00;    61
25.02.1985 00:00:00;    62
26.02.1985 00:00:00;    62
27.02.1985 00:00:00;    62
28.02.1985 00:00:00;    62
01.03.1985 00:00:00;    62
02.03.1985 00:00:00;    62
03.03.1985 00:00:00;    62
04.03.1985 00:00:00;    62
05.03.1985 00:00:00;    63
06.03.1985 00:00:00;    63
07.03.1985 00:00:00;    65
08.03.1985 00:00:00;    66
09.03.1985 00:00:00;    66
10.03.1985 00:00:00;    65
11.03.1985 00:00:00;    65
12.03.1985 00:00:00;    64
13.03.1985 00:00:00;    63
14.03.1985 00:00:00;    63
15.03.1985 00:00:00;    64
16.03.1985 00:00:00;    63
17.03.1985 00:00:00;    63
18.03.1985 00:00:00;    64
19.03.1985 00:00:00;    64
20.03.1985 00:00:00;    64
21.03.1985 00:00:00;    63
22.03.1985 00:00:00;    67
23.03.1985 00:00:00;    68
24.03.1985 00:00:00;    68
25.03.1985 00:00:00;    67
26.03.1985 00:00:00;    67
27.03.1985 00:00:00;    67
28.03.1985 00:00:00;    70
29.03.1985 00:00:00;    70
30.03.1985 00:00:00;    69
31.03.1985 00:00:00;    68
01.04.1985 00:00:00;    71
02.04.1985 00:00:00;    75
03.04.1985 00:00:00;    81
04.04.1985 00:00:00;    81
05.04.1985 00:00:00;    83
06.04.1985 00:00:00;    86
07.04.1985 00:00:00;    86
08.04.1985 00:00:00;    84
09.04.1985 00:00:00;    83
10.04.1985 00:00:00;    86
11.04.1985 00:00:00;    81
12.04.1985 00:00:00;    79
13.04.1985 00:00:00;    77
14.04.1985 00:00:00;    76
15.04.1985 00:00:00;    74
16.04.1985 00:00:00;    73
17.04.1985 00:00:00;    73
18.04.1985 00:00:00;    71
19.04.1985 00:00:00;    71
20.04.1985 00:00:00;    72
21.04.1985 00:00:00;    76
22.04.1985 00:00:00;    81
23.04.1985 00:00:00;    83
24.04.1985 00:00:00;    89
25.04.1985 00:00:00;    80
26.04.1985 00:00:00;    75
27.04.1985 00:00:00;    74
28.04.1985 00:00:00;    73
29.04.1985 00:00:00;    72
30.04.1985 00:00:00;    72
01.05.1985 00:00:00;    71
02.05.1985 00:00:00;    74
03.05.1985 00:00:00;    76
04.05.1985 00:00:00;    74
05.05.1985 00:00:00;    74
06.05.1985 00:00:00;    75
07.05.1985 00:00:00;    86
08.05.1985 00:00:00;    89
09.05.1985 00:00:00;    82
10.05.1985 00:00:00;    82
11.05.1985 00:00:00;    81
12.05.1985 00:00:00;    84
13.05.1985 00:00:00;    86
14.05.1985 00:00:00;    89
15.05.1985 00:00:00;    85
16.05.1985 00:00:00;    81
17.05.1985 00:00:00;    79
18.05.1985 00:00:00;    79
19.05.1985 00:00:00;    83
20.05.1985 00:00:00;    79
21.05.1985 00:00:00;    76
22.05.1985 00:00:00;    75
23.05.1985 00:00:00;    76
24.05.1985 00:00:00;    80
25.05.1985 00:00:00;    77
26.05.1985 00:00:00;    74
27.05.1985 00:00:00;    72
28.05.1985 00:00:00;    70
29.05.1985 00:00:00;    70
30.05.1985 00:00:00;    70
31.05.1985 00:00:00;    71
01.06.1985 00:00:00;    79
02.06.1985 00:00:00;    77
03.06.1985 00:00:00;    75
04.06.1985 00:00:00;    73
05.06.1985 00:00:00;    72
06.06.1985 00:00:00;    72
07.06.1985 00:00:00;    71
08.06.1985 00:00:00;    75
09.06.1985 00:00:00;    83
10.06.1985 00:00:00;    80
11.06.1985 00:00:00;    77
12.06.1985 00:00:00;    76
13.06.1985 00:00:00;    75
14.06.1985 00:00:00;    74
15.06.1985 00:00:00;    74
16.06.1985 00:00:00;    75
17.06.1985 00:00:00;    74
18.06.1985 00:00:00;    73
19.06.1985 00:00:00;    72
20.06.1985 00:00:00;    71
21.06.1985 00:00:00;    72
22.06.1985 00:00:00;    74
23.06.1985 00:00:00;    77
24.06.1985 00:00:00;    79
25.06.1985 00:00:00;    77
26.06.1985 00:00:00;    74
27.06.1985 00:00:00;    73
28.06.1985 00:00:00;    73
29.06.1985 00:00:00;    71
30.06.1985 00:00:00;    70
01.07.1985 00:00:00;    68
02.07.1985 00:00:00;    77
03.07.1985 00:00:00;    79
04.07.1985 00:00:00;    74
05.07.1985 00:00:00;    72
06.07.1985 00:00:00;    70
07.07.1985 00:00:00;    69
08.07.1985 00:00:00;    68
09.07.1985 00:00:00;    67
10.07.1985 00:00:00;    67
11.07.1985 00:00:00;    66
12.07.1985 00:00:00;    66
13.07.1985 00:00:00;    66
14.07.1985 00:00:00;    66
15.07.1985 00:00:00;    66
16.07.1985 00:00:00;    67
17.07.1985 00:00:00;    67
18.07.1985 00:00:00;    66
19.07.1985 00:00:00;    65
20.07.1985 00:00:00;    64
21.07.1985 00:00:00;    67
22.07.1985 00:00:00;    67
23.07.1985 00:00:00;    66
24.07.1985 00:00:00;    64
25.07.1985 00:00:00;    63
26.07.1985 00:00:00;    63
27.07.1985 00:00:00;    62
28.07.1985 00:00:00;    62
29.07.1985 00:00:00;    62
30.07.1985 00:00:00;    63
31.07.1985 00:00:00;    64
01.08.1985 00:00:00;    64
02.08.1985 00:00:00;    66
03.08.1985 00:00:00;    67
04.08.1985 00:00:00;    69
05.08.1985 00:00:00;    69
06.08.1985 00:00:00;    71
07.08.1985 00:00:00;   101
08.08.1985 00:00:00;    98
09.08.1985 00:00:00;    86
10.08.1985 00:00:00;    77
11.08.1985 00:00:00;    74
12.08.1985 00:00:00;    72
13.08.1985 00:00:00;    69
14.08.1985 00:00:00;    68
15.08.1985 00:00:00;    67
16.08.1985 00:00:00;    66
17.08.1985 00:00:00;    67
18.08.1985 00:00:00;    78
19.08.1985 00:00:00;    75
20.08.1985 00:00:00;    73
21.08.1985 00:00:00;    69
22.08.1985 00:00:00;    68
23.08.1985 00:00:00;    67
24.08.1985 00:00:00;    66
25.08.1985 00:00:00;    66
26.08.1985 00:00:00;    69
27.08.1985 00:00:00;    85
28.08.1985 00:00:00;    78
29.08.1985 00:00:00;    72
30.08.1985 00:00:00;    71
31.08.1985 00:00:00;    69
01.09.1985 00:00:00;    68
02.09.1985 00:00:00;    70
03.09.1985 00:00:00;    68
04.09.1985 00:00:00;    69
05.09.1985 00:00:00;    70
06.09.1985 00:00:00;    83
07.09.1985 00:00:00;    80
08.09.1985 00:00:00;    75
09.09.1985 00:00:00;    89
10.09.1985 00:00:00;    92
11.09.1985 00:00:00;    80
12.09.1985 00:00:00;    75
13.09.1985 00:00:00;    74
14.09.1985 00:00:00;    73
15.09.1985 00:00:00;    72
16.09.1985 00:00:00;    72
17.09.1985 00:00:00;    70
18.09.1985 00:00:00;    69
19.09.1985 00:00:00;    68
20.09.1985 00:00:00;    68
21.09.1985 00:00:00;    67
22.09.1985 00:00:00;    66
23.09.1985 00:00:00;    66
24.09.1985 00:00:00;    66
25.09.1985 00:00:00;    67
26.09.1985 00:00:00;    67
27.09.1985 00:00:00;    66
28.09.1985 00:00:00;    65
29.09.1985 00:00:00;    65
30.09.1985 00:00:00;    64
01.10.1985 00:00:00;    65
02.10.1985 00:00:00;    73
03.10.1985 00:00:00;    74
04.10.1985 00:00:00;    70
05.10.1985 00:00:00;    67
06.10.1985 00:00:00;    65
07.10.1985 00:00:00;    64
08.10.1985 00:00:00;    64
09.10.1985 00:00:00;    64
10.10.1985 00:00:00;    63
11.10.1985 00:00:00;    63
12.10.1985 00:00:00;    63
13.10.1985 00:00:00;    63
14.10.1985 00:00:00;    63
15.10.1985 00:00:00;    74
16.10.1985 00:00:00;    74
17.10.1985 00:00:00;    71
18.10.1985 00:00:00;    68
19.10.1985 00:00:00;    66
20.10.1985 00:00:00;    72
21.10.1985 00:00:00;    73
22.10.1985 00:00:00;    70
23.10.1985 00:00:00;    67
24.10.1985 00:00:00;    66
25.10.1985 00:00:00;    64
26.10.1985 00:00:00;    63
27.10.1985 00:00:00;    63
28.10.1985 00:00:00;    62
29.10.1985 00:00:00;    63
30.10.1985 00:00:00;    62
31.10.1985 00:00:00;    62
01.11.1985 00:00:00;    63
02.11.1985 00:00:00;    63
03.11.1985 00:00:00;    62
04.11.1985 00:00:00;    62
05.11.1985 00:00:00;    62
06.11.1985 00:00:00;    64
07.11.1985 00:00:00;    64
08.11.1985 00:00:00;    65
09.11.1985 00:00:00;    65
10.11.1985 00:00:00;    66
11.11.1985 00:00:00;    70
12.11.1985 00:00:00;    70
13.11.1985 00:00:00;    69
14.11.1985 00:00:00;    68
15.11.1985 00:00:00;    67
16.11.1985 00:00:00;    66
17.11.1985 00:00:00;    65
18.11.1985 00:00:00;    65
19.11.1985 00:00:00;    65
20.11.1985 00:00:00;    64
21.11.1985 00:00:00;    64
22.11.1985 00:00:00;    64
23.11.1985 00:00:00;    64
24.11.1985 00:00:00;    64
25.11.1985 00:00:00;    64
26.11.1985 00:00:00;    64
27.11.1985 00:00:00;    64
28.11.1985 00:00:00;    63
